fight_id,A_hp,A_ac,A_attack_bonus,A_speed,A_dmg_main,A_dmg_backup,B_hp,B_ac,B_attack_bonus,B_speed,B_dmg_main,B_dmg_backup,starting_distance,winner
2505,40,18,7,5,1d12+4,1d6+4,40,18,7,4,1d10+4,1d8+4,1.0,A
2506,40,14,6,4,1d10+4,1d8+4,40,16,8,5,1d8+4,1d8+4,10.0,B
2507,40,17,8,3,1d10+4,1d6+4,40,15,6,5,1d8+4,1d6+4,2.0,A
2508,40,18,7,4,1d10+4,1d8+4,40,16,5,5,1d10+4,1d6+4,6.0,A
2509,40,17,5,3,1d12+4,1d8+4,40,18,7,5,1d8+4,1d8+4,3.0,B
2510,40,18,7,3,1d12+4,1d6+4,40,16,8,5,1d8+4,1d6+4,8.0,A
2511,40,17,7,4,1d8+4,1d8+4,40,15,8,5,1d8+4,1d8+4,9.0,A
2512,40,14,7,3,1d8+4,1d6+4,40,14,6,5,1d12+4,1d6+4,0.0,B
2513,40,14,6,3,1d12+4,1d6+4,40,17,8,5,1d10+4,1d8+4,0.0,A
2514,40,16,8,5,1d8+4,1d8+4,40,15,7,4,1d10+4,1d6+4,3.0,A
2515,40,18,8,5,1d8+4,1d8+4,40,18,6,4,1d10+4,1d8+4,2.0,B
2516,40,16,5,4,1d10+4,1d8+4,40,18,7,5,1d12+4,1d6+4,6.0,B
2517,40,18,7,4,1d10+4,1d6+4,40,16,6,4,1d12+4,1d8+4,3.0,B
2518,40,14,6,5,1d8+4,1d6+4,40,15,6,3,1d10+4,1d6+4,7.0,B
2519,40,14,7,5,1d12+4,1d8+4,40,14,5,4,1d12+4,1d6+4,3.0,A
2520,40,18,8,3,1d12+4,1d6+4,40,14,7,3,1d12+4,1d6+4,2.0,A
2521,40,17,8,5,1d10+4,1d6+4,40,14,6,5,1d8+4,1d6+4,9.0,A
2522,40,15,6,5,1d12+4,1d8+4,40,16,8,4,1d12+4,1d8+4,0.0,B
2523,40,14,6,3,1d8+4,1d8+4,40,14,5,3,1d10+4,1d8+4,10.0,B
2524,40,16,8,4,1d12+4,1d8+4,40,14,7,3,1d8+4,1d8+4,7.0,A
2525,40,14,5,5,1d8+4,1d8+4,40,18,8,4,1d12+4,1d6+4,6.0,B
2526,40,18,5,5,1d12+4,1d6+4,40,14,8,5,1d8+4,1d8+4,0.0,A
2527,40,17,8,5,1d10+4,1d8+4,40,18,8,3,1d12+4,1d6+4,0.0,B
2528,40,16,5,4,1d12+4,1d6+4,40,14,5,4,1d8+4,1d8+4,9.0,A
2529,40,14,8,5,1d12+4,1d6+4,40,18,5,4,1d8+4,1d8+4,2.0,A
2530,40,14,5,4,1d12+4,1d8+4,40,16,5,4,1d10+4,1d6+4,7.0,A
2531,40,16,6,4,1d12+4,1d8+4,40,17,7,4,1d12+4,1d6+4,4.0,B
2532,40,16,8,3,1d8+4,1d6+4,40,17,6,3,1d10+4,1d6+4,3.0,B
2533,40,14,7,4,1d8+4,1d6+4,40,14,7,4,1d12+4,1d8+4,4.0,B
2534,40,15,5,4,1d12+4,1d6+4,40,16,6,4,1d8+4,1d8+4,5.0,B
2535,40,17,8,5,1d12+4,1d8+4,40,15,6,3,1d8+4,1d8+4,1.0,A
2536,40,17,7,5,1d10+4,1d6+4,40,18,5,3,1d12+4,1d6+4,7.0,A
2537,40,15,5,3,1d12+4,1d6+4,40,18,6,4,1d12+4,1d8+4,0.0,B
2538,40,17,5,4,1d8+4,1d6+4,40,17,5,4,1d12+4,1d6+4,6.0,B
2539,40,15,5,4,1d12+4,1d6+4,40,18,6,5,1d8+4,1d8+4,5.0,A
2540,40,16,7,4,1d8+4,1d6+4,40,14,7,4,1d12+4,1d6+4,7.0,A
2541,40,18,5,5,1d12+4,1d6+4,40,15,7,5,1d8+4,1d6+4,7.0,A
2542,40,15,5,5,1d12+4,1d6+4,40,17,5,4,1d12+4,1d8+4,4.0,A
2543,40,16,8,3,1d10+4,1d6+4,40,16,7,5,1d10+4,1d8+4,1.0,B
2544,40,14,5,3,1d10+4,1d8+4,40,17,7,5,1d8+4,1d6+4,0.0,B
2545,40,17,5,3,1d12+4,1d6+4,40,17,7,4,1d10+4,1d6+4,4.0,A
2546,40,16,5,5,1d8+4,1d6+4,40,18,8,5,1d10+4,1d8+4,4.0,B
2547,40,14,5,5,1d12+4,1d8+4,40,15,5,4,1d10+4,1d6+4,4.0,B
2548,40,18,8,5,1d8+4,1d6+4,40,16,6,3,1d8+4,1d6+4,9.0,B
2549,40,17,6,5,1d12+4,1d6+4,40,17,5,4,1d10+4,1d8+4,0.0,B
2550,40,14,6,3,1d10+4,1d8+4,40,14,8,5,1d10+4,1d6+4,6.0,A
2551,40,14,8,4,1d10+4,1d8+4,40,15,5,4,1d10+4,1d8+4,7.0,A
2552,40,14,8,4,1d8+4,1d6+4,40,17,7,3,1d12+4,1d6+4,6.0,B
2553,40,15,5,5,1d10+4,1d8+4,40,14,7,4,1d12+4,1d8+4,7.0,B
2554,40,16,8,4,1d12+4,1d8+4,40,18,7,5,1d10+4,1d8+4,8.0,B
2555,40,14,7,4,1d10+4,1d6+4,40,17,7,5,1d10+4,1d6+4,10.0,B
2556,40,17,5,3,1d10+4,1d8+4,40,16,6,3,1d12+4,1d8+4,2.0,A
2557,40,17,8,4,1d8+4,1d6+4,40,18,5,5,1d10+4,1d8+4,10.0,B
2558,40,16,6,4,1d8+4,1d6+4,40,14,8,4,1d10+4,1d8+4,3.0,B
2559,40,15,6,3,1d8+4,1d8+4,40,14,5,4,1d10+4,1d6+4,8.0,B
2560,40,18,6,3,1d12+4,1d8+4,40,15,8,4,1d8+4,1d6+4,8.0,A
2561,40,14,7,4,1d12+4,1d8+4,40,14,7,4,1d10+4,1d6+4,0.0,A
2562,40,17,6,4,1d8+4,1d8+4,40,16,7,5,1d12+4,1d8+4,6.0,A
2563,40,18,5,3,1d12+4,1d6+4,40,17,5,3,1d10+4,1d8+4,1.0,A
2564,40,16,6,3,1d8+4,1d8+4,40,17,6,3,1d8+4,1d8+4,6.0,B
2565,40,18,5,4,1d10+4,1d8+4,40,17,7,3,1d12+4,1d6+4,7.0,A
2566,40,18,8,3,1d8+4,1d6+4,40,17,5,4,1d10+4,1d6+4,4.0,B
2567,40,16,7,4,1d8+4,1d6+4,40,17,7,3,1d8+4,1d6+4,5.0,B
2568,40,17,5,3,1d10+4,1d6+4,40,15,6,5,1d12+4,1d6+4,10.0,A
2569,40,17,5,4,1d10+4,1d6+4,40,15,5,4,1d10+4,1d6+4,0.0,B
2570,40,18,6,4,1d8+4,1d6+4,40,17,7,4,1d12+4,1d6+4,1.0,B
2571,40,14,6,3,1d8+4,1d6+4,40,15,5,5,1d10+4,1d8+4,5.0,A
2572,40,15,7,3,1d8+4,1d8+4,40,16,7,5,1d12+4,1d6+4,10.0,A
2573,40,15,7,3,1d10+4,1d6+4,40,14,5,3,1d8+4,1d8+4,0.0,A
2574,40,14,7,3,1d12+4,1d8+4,40,16,5,4,1d8+4,1d6+4,5.0,A
2575,40,17,8,5,1d8+4,1d6+4,40,17,5,5,1d10+4,1d8+4,7.0,A
2576,40,18,6,4,1d8+4,1d6+4,40,17,7,4,1d10+4,1d8+4,2.0,A
2577,40,18,6,3,1d8+4,1d6+4,40,15,7,3,1d8+4,1d6+4,4.0,B
2578,40,18,7,5,1d10+4,1d6+4,40,17,6,3,1d10+4,1d8+4,3.0,B
2579,40,14,6,4,1d12+4,1d8+4,40,15,5,3,1d12+4,1d6+4,4.0,B
2580,40,18,5,4,1d8+4,1d6+4,40,18,8,3,1d10+4,1d6+4,10.0,B
2581,40,16,5,4,1d12+4,1d8+4,40,14,8,5,1d8+4,1d8+4,6.0,B
2582,40,16,5,3,1d12+4,1d6+4,40,17,5,4,1d10+4,1d8+4,0.0,A
2583,40,16,8,5,1d8+4,1d6+4,40,18,8,3,1d10+4,1d8+4,2.0,B
2584,40,17,7,3,1d8+4,1d8+4,40,17,8,3,1d10+4,1d6+4,3.0,A
2585,40,17,7,4,1d8+4,1d8+4,40,17,7,4,1d10+4,1d6+4,7.0,A
2586,40,18,7,3,1d10+4,1d8+4,40,14,6,3,1d8+4,1d6+4,6.0,A
2587,40,16,6,4,1d8+4,1d6+4,40,17,6,3,1d8+4,1d6+4,5.0,A
2588,40,18,7,5,1d10+4,1d8+4,40,15,5,3,1d10+4,1d6+4,7.0,A
2589,40,15,5,4,1d12+4,1d8+4,40,17,6,4,1d10+4,1d6+4,5.0,B
2590,40,17,8,3,1d12+4,1d6+4,40,17,8,4,1d12+4,1d8+4,5.0,B
2591,40,14,8,5,1d10+4,1d8+4,40,16,7,4,1d8+4,1d6+4,8.0,B
2592,40,14,8,5,1d8+4,1d8+4,40,18,6,4,1d12+4,1d6+4,2.0,A
2593,40,16,8,4,1d10+4,1d6+4,40,17,7,4,1d10+4,1d8+4,10.0,A
2594,40,18,6,5,1d10+4,1d6+4,40,14,8,5,1d12+4,1d6+4,6.0,A
2595,40,16,7,3,1d12+4,1d6+4,40,18,5,5,1d8+4,1d8+4,4.0,A
2596,40,14,7,3,1d10+4,1d6+4,40,15,6,5,1d10+4,1d8+4,1.0,B
2597,40,14,7,5,1d8+4,1d6+4,40,15,7,3,1d12+4,1d6+4,1.0,B
2598,40,15,5,5,1d8+4,1d8+4,40,14,8,4,1d8+4,1d8+4,5.0,A
2599,40,17,7,3,1d8+4,1d8+4,40,15,6,5,1d12+4,1d6+4,3.0,A
2600,40,14,7,3,1d8+4,1d8+4,40,14,8,5,1d12+4,1d6+4,7.0,B
2601,40,16,5,5,1d10+4,1d6+4,40,15,6,3,1d8+4,1d8+4,0.0,B
2602,40,15,6,5,1d12+4,1d8+4,40,18,7,5,1d12+4,1d6+4,10.0,A
2603,40,16,7,5,1d10+4,1d6+4,40,14,7,3,1d12+4,1d6+4,9.0,B
2604,40,16,6,3,1d12+4,1d6+4,40,14,8,3,1d12+4,1d8+4,7.0,B
2605,40,14,6,5,1d12+4,1d6+4,40,18,5,5,1d12+4,1d8+4,5.0,B
2606,40,14,7,4,1d12+4,1d8+4,40,17,5,4,1d10+4,1d8+4,8.0,B
2607,40,17,5,3,1d12+4,1d8+4,40,15,6,3,1d12+4,1d8+4,8.0,A
2608,40,14,5,5,1d10+4,1d8+4,40,16,7,5,1d10+4,1d8+4,8.0,B
2609,40,17,7,3,1d8+4,1d8+4,40,14,5,4,1d10+4,1d6+4,4.0,A
2610,40,14,8,4,1d8+4,1d6+4,40,16,8,5,1d12+4,1d8+4,6.0,A
2611,40,15,7,4,1d8+4,1d8+4,40,16,5,4,1d10+4,1d6+4,5.0,A
2612,40,18,5,4,1d12+4,1d6+4,40,17,6,5,1d10+4,1d8+4,6.0,A
2613,40,16,7,3,1d10+4,1d8+4,40,15,7,5,1d12+4,1d6+4,6.0,B
2614,40,15,8,3,1d8+4,1d8+4,40,18,5,5,1d12+4,1d6+4,5.0,B
2615,40,16,6,3,1d8+4,1d8+4,40,15,6,5,1d8+4,1d6+4,3.0,B
2616,40,14,8,3,1d12+4,1d6+4,40,14,5,5,1d10+4,1d8+4,7.0,A
2617,40,15,8,4,1d10+4,1d8+4,40,18,7,4,1d12+4,1d8+4,4.0,A
2618,40,16,7,3,1d8+4,1d8+4,40,17,8,5,1d8+4,1d6+4,10.0,B
2619,40,18,5,5,1d12+4,1d6+4,40,14,5,5,1d10+4,1d6+4,2.0,A
2620,40,15,8,4,1d12+4,1d8+4,40,18,5,4,1d12+4,1d8+4,6.0,B
2621,40,16,7,4,1d12+4,1d8+4,40,18,7,3,1d10+4,1d8+4,9.0,A
2622,40,16,6,5,1d8+4,1d8+4,40,17,7,3,1d8+4,1d6+4,2.0,B
2623,40,14,7,4,1d12+4,1d6+4,40,14,6,5,1d12+4,1d6+4,7.0,B
2624,40,18,5,5,1d8+4,1d8+4,40,15,8,4,1d10+4,1d6+4,3.0,A
2625,40,15,5,3,1d8+4,1d8+4,40,17,7,3,1d8+4,1d8+4,6.0,B
2626,40,15,6,3,1d10+4,1d8+4,40,14,5,5,1d8+4,1d6+4,5.0,A
2627,40,14,7,3,1d10+4,1d8+4,40,17,5,4,1d10+4,1d8+4,0.0,A
2628,40,15,5,4,1d8+4,1d8+4,40,17,7,4,1d8+4,1d6+4,6.0,B
2629,40,14,7,4,1d12+4,1d8+4,40,15,5,3,1d12+4,1d8+4,3.0,B
2630,40,15,6,3,1d8+4,1d8+4,40,14,8,4,1d10+4,1d6+4,8.0,A
2631,40,14,5,4,1d10+4,1d6+4,40,16,7,5,1d12+4,1d8+4,4.0,A
2632,40,18,6,3,1d12+4,1d8+4,40,17,6,5,1d10+4,1d8+4,0.0,A
2633,40,18,7,3,1d8+4,1d8+4,40,17,6,5,1d8+4,1d8+4,5.0,B
2634,40,15,5,3,1d8+4,1d6+4,40,18,7,3,1d10+4,1d8+4,8.0,B
2635,40,17,6,4,1d8+4,1d6+4,40,15,7,3,1d8+4,1d6+4,3.0,A
2636,40,14,8,5,1d10+4,1d8+4,40,17,7,3,1d8+4,1d8+4,3.0,A
2637,40,15,5,5,1d12+4,1d6+4,40,16,7,5,1d8+4,1d6+4,7.0,A
2638,40,16,6,3,1d12+4,1d6+4,40,15,7,5,1d12+4,1d8+4,4.0,A
2639,40,14,6,3,1d8+4,1d8+4,40,16,8,4,1d12+4,1d8+4,2.0,B
2640,40,15,8,5,1d10+4,1d6+4,40,17,7,4,1d10+4,1d8+4,3.0,A
2641,40,16,5,4,1d12+4,1d8+4,40,18,8,3,1d8+4,1d6+4,6.0,A
2642,40,18,5,4,1d8+4,1d8+4,40,17,7,3,1d8+4,1d6+4,2.0,B
2643,40,14,5,3,1d12+4,1d8+4,40,18,5,4,1d10+4,1d6+4,7.0,B
2644,40,16,5,5,1d12+4,1d6+4,40,14,8,4,1d8+4,1d8+4,8.0,A
2645,40,14,5,5,1d8+4,1d6+4,40,14,5,3,1d8+4,1d6+4,9.0,B
2646,40,14,8,5,1d8+4,1d6+4,40,17,6,3,1d12+4,1d6+4,2.0,B
2647,40,14,8,5,1d10+4,1d6+4,40,18,7,4,1d10+4,1d6+4,3.0,A
2648,40,15,7,5,1d8+4,1d8+4,40,18,8,5,1d8+4,1d6+4,7.0,A
2649,40,17,7,5,1d10+4,1d8+4,40,15,5,3,1d8+4,1d8+4,5.0,A
2650,40,15,5,4,1d8+4,1d8+4,40,15,7,3,1d8+4,1d6+4,6.0,A
2651,40,14,7,4,1d12+4,1d6+4,40,16,8,5,1d10+4,1d8+4,6.0,B
2652,40,15,5,5,1d10+4,1d6+4,40,18,6,5,1d10+4,1d8+4,6.0,A
2653,40,15,7,4,1d12+4,1d6+4,40,14,5,3,1d8+4,1d6+4,6.0,A
2654,40,14,7,5,1d12+4,1d8+4,40,17,8,3,1d12+4,1d6+4,6.0,B
2655,40,18,7,5,1d8+4,1d6+4,40,18,8,5,1d8+4,1d8+4,0.0,B
2656,40,17,7,5,1d12+4,1d6+4,40,16,6,4,1d8+4,1d8+4,10.0,A
2657,40,17,7,5,1d12+4,1d8+4,40,18,5,5,1d10+4,1d8+4,8.0,A
2658,40,14,6,3,1d10+4,1d8+4,40,16,6,5,1d8+4,1d8+4,8.0,A
2659,40,16,6,3,1d8+4,1d6+4,40,17,7,5,1d8+4,1d6+4,2.0,A
2660,40,17,5,4,1d12+4,1d8+4,40,14,5,4,1d8+4,1d6+4,0.0,A
2661,40,15,7,5,1d12+4,1d8+4,40,15,5,5,1d10+4,1d8+4,5.0,A
2662,40,15,7,5,1d8+4,1d8+4,40,15,8,4,1d8+4,1d8+4,7.0,B
2663,40,14,7,4,1d8+4,1d8+4,40,15,8,5,1d8+4,1d6+4,2.0,B
2664,40,16,6,5,1d8+4,1d8+4,40,15,8,3,1d12+4,1d6+4,8.0,A
2665,40,15,6,4,1d12+4,1d6+4,40,14,8,4,1d8+4,1d6+4,10.0,B
2666,40,18,6,5,1d8+4,1d6+4,40,17,6,5,1d8+4,1d6+4,10.0,A
2667,40,18,8,4,1d10+4,1d8+4,40,15,8,4,1d12+4,1d6+4,2.0,B
2668,40,17,5,4,1d8+4,1d8+4,40,15,6,4,1d12+4,1d8+4,7.0,B
2669,40,14,6,5,1d10+4,1d8+4,40,16,8,3,1d8+4,1d8+4,8.0,A
2670,40,14,8,3,1d8+4,1d8+4,40,18,5,3,1d12+4,1d6+4,2.0,A
2671,40,15,5,5,1d10+4,1d8+4,40,18,8,5,1d12+4,1d6+4,6.0,B
2672,40,16,6,4,1d12+4,1d6+4,40,16,7,4,1d12+4,1d6+4,7.0,B
2673,40,14,8,5,1d8+4,1d8+4,40,15,5,3,1d8+4,1d8+4,2.0,A
2674,40,15,8,4,1d8+4,1d8+4,40,18,5,5,1d8+4,1d8+4,9.0,B
2675,40,14,8,4,1d12+4,1d8+4,40,14,6,3,1d10+4,1d8+4,7.0,B
2676,40,16,8,4,1d8+4,1d6+4,40,14,6,5,1d8+4,1d6+4,5.0,B
2677,40,18,6,5,1d12+4,1d6+4,40,17,5,5,1d12+4,1d6+4,10.0,A
2678,40,18,5,4,1d8+4,1d8+4,40,18,7,5,1d8+4,1d8+4,8.0,B
2679,40,15,7,3,1d10+4,1d6+4,40,15,7,4,1d10+4,1d6+4,7.0,B
2680,40,15,5,4,1d10+4,1d8+4,40,15,6,5,1d8+4,1d8+4,1.0,B
2681,40,16,6,5,1d10+4,1d8+4,40,16,5,5,1d8+4,1d8+4,4.0,A
2682,40,18,5,5,1d8+4,1d6+4,40,14,7,4,1d10+4,1d8+4,0.0,B
2683,40,18,8,3,1d10+4,1d8+4,40,18,7,3,1d10+4,1d8+4,10.0,A
2684,40,14,6,5,1d12+4,1d6+4,40,16,7,3,1d12+4,1d6+4,0.0,A
2685,40,17,5,5,1d12+4,1d8+4,40,16,5,5,1d12+4,1d6+4,3.0,B
2686,40,16,7,4,1d8+4,1d6+4,40,17,6,5,1d10+4,1d8+4,7.0,A
2687,40,16,5,3,1d8+4,1d8+4,40,18,8,3,1d12+4,1d8+4,6.0,A
2688,40,14,6,3,1d8+4,1d6+4,40,16,8,4,1d8+4,1d8+4,9.0,A
2689,40,16,5,5,1d8+4,1d8+4,40,14,6,5,1d10+4,1d8+4,8.0,A
2690,40,14,7,4,1d8+4,1d6+4,40,17,5,3,1d10+4,1d8+4,3.0,A
2691,40,18,6,4,1d12+4,1d6+4,40,16,6,5,1d8+4,1d6+4,4.0,B
2692,40,17,8,3,1d10+4,1d8+4,40,15,8,5,1d12+4,1d8+4,5.0,B
2693,40,16,5,4,1d8+4,1d6+4,40,18,5,4,1d12+4,1d8+4,0.0,A
2694,40,14,7,4,1d10+4,1d6+4,40,15,7,4,1d8+4,1d6+4,3.0,A
2695,40,18,7,3,1d8+4,1d6+4,40,17,7,3,1d10+4,1d6+4,9.0,A
2696,40,16,5,5,1d10+4,1d8+4,40,17,7,3,1d8+4,1d8+4,3.0,B
2697,40,15,6,4,1d10+4,1d8+4,40,16,5,5,1d12+4,1d8+4,6.0,A
2698,40,16,7,5,1d8+4,1d6+4,40,15,8,4,1d12+4,1d6+4,3.0,A
2699,40,15,7,5,1d10+4,1d8+4,40,16,6,5,1d10+4,1d8+4,3.0,A
2700,40,17,8,3,1d10+4,1d8+4,40,17,8,3,1d12+4,1d8+4,2.0,A
2701,40,15,5,4,1d8+4,1d6+4,40,14,8,3,1d8+4,1d8+4,0.0,A
2702,40,15,6,5,1d12+4,1d6+4,40,14,8,5,1d8+4,1d8+4,7.0,A
2703,40,15,6,4,1d12+4,1d6+4,40,14,7,5,1d10+4,1d6+4,6.0,B
2704,40,15,8,4,1d10+4,1d6+4,40,15,8,5,1d12+4,1d8+4,7.0,A
2705,40,16,5,3,1d12+4,1d8+4,40,14,6,4,1d8+4,1d6+4,0.0,A
2706,40,17,8,5,1d12+4,1d6+4,40,14,5,4,1d8+4,1d8+4,9.0,B
2707,40,16,7,5,1d8+4,1d8+4,40,15,7,5,1d12+4,1d8+4,7.0,A
2708,40,16,7,5,1d10+4,1d8+4,40,15,6,3,1d8+4,1d6+4,2.0,B
2709,40,16,6,3,1d10+4,1d6+4,40,14,5,4,1d8+4,1d8+4,8.0,B
2710,40,14,7,3,1d10+4,1d8+4,40,14,8,4,1d12+4,1d8+4,9.0,B
2711,40,14,5,4,1d8+4,1d8+4,40,16,8,5,1d12+4,1d6+4,1.0,B
2712,40,17,6,4,1d12+4,1d8+4,40,16,5,5,1d12+4,1d6+4,8.0,A
2713,40,16,8,4,1d8+4,1d6+4,40,17,7,3,1d8+4,1d6+4,4.0,B
2714,40,16,5,3,1d12+4,1d6+4,40,14,5,4,1d10+4,1d8+4,6.0,A
2715,40,14,5,3,1d12+4,1d6+4,40,15,5,5,1d8+4,1d8+4,2.0,B
2716,40,18,8,4,1d10+4,1d8+4,40,18,8,4,1d8+4,1d8+4,3.0,B
2717,40,18,7,3,1d8+4,1d8+4,40,18,5,4,1d12+4,1d6+4,7.0,B
2718,40,14,8,4,1d8+4,1d8+4,40,18,8,3,1d12+4,1d6+4,4.0,B
2719,40,17,5,5,1d10+4,1d6+4,40,16,8,5,1d10+4,1d6+4,10.0,B
2720,40,17,8,3,1d10+4,1d8+4,40,17,5,4,1d12+4,1d6+4,0.0,A
2721,40,15,6,4,1d10+4,1d8+4,40,18,7,5,1d10+4,1d6+4,6.0,A
2722,40,15,8,3,1d8+4,1d6+4,40,14,6,3,1d8+4,1d8+4,0.0,A
2723,40,14,7,3,1d10+4,1d8+4,40,17,8,5,1d12+4,1d8+4,1.0,B
2724,40,17,5,5,1d8+4,1d6+4,40,16,7,4,1d12+4,1d6+4,7.0,B
2725,40,18,6,4,1d12+4,1d6+4,40,14,5,3,1d8+4,1d8+4,10.0,A
2726,40,15,7,4,1d10+4,1d8+4,40,14,6,5,1d8+4,1d8+4,2.0,A
2727,40,14,6,3,1d8+4,1d6+4,40,18,5,3,1d8+4,1d6+4,6.0,B
2728,40,17,7,4,1d10+4,1d6+4,40,18,5,4,1d8+4,1d6+4,6.0,B
2729,40,15,5,3,1d8+4,1d8+4,40,15,8,4,1d12+4,1d6+4,6.0,B
2730,40,15,7,3,1d10+4,1d6+4,40,15,8,5,1d12+4,1d8+4,5.0,A
2731,40,18,7,4,1d12+4,1d8+4,40,17,8,5,1d10+4,1d6+4,5.0,A
2732,40,15,7,3,1d12+4,1d8+4,40,15,5,4,1d8+4,1d6+4,4.0,A
2733,40,17,5,5,1d8+4,1d6+4,40,17,8,5,1d12+4,1d6+4,8.0,B
2734,40,16,6,3,1d12+4,1d8+4,40,14,5,5,1d8+4,1d6+4,9.0,A
2735,40,18,5,4,1d12+4,1d8+4,40,17,5,4,1d8+4,1d6+4,6.0,A
2736,40,16,5,5,1d12+4,1d6+4,40,16,7,5,1d12+4,1d8+4,2.0,A
2737,40,18,5,5,1d8+4,1d8+4,40,14,5,3,1d8+4,1d8+4,6.0,A
2738,40,15,7,3,1d12+4,1d6+4,40,15,7,4,1d10+4,1d8+4,8.0,A
2739,40,17,7,3,1d10+4,1d8+4,40,17,6,5,1d8+4,1d6+4,4.0,A
2740,40,15,7,5,1d8+4,1d6+4,40,15,6,3,1d10+4,1d6+4,5.0,A
2741,40,14,6,5,1d12+4,1d8+4,40,17,6,5,1d10+4,1d8+4,7.0,A
2742,40,16,7,4,1d10+4,1d8+4,40,14,5,3,1d8+4,1d6+4,9.0,A
2743,40,17,5,3,1d8+4,1d6+4,40,14,6,4,1d8+4,1d6+4,0.0,A
2744,40,15,8,5,1d8+4,1d8+4,40,18,6,3,1d12+4,1d8+4,9.0,B
2745,40,15,8,3,1d12+4,1d6+4,40,14,8,5,1d8+4,1d8+4,5.0,A
2746,40,15,5,5,1d10+4,1d8+4,40,18,6,4,1d10+4,1d8+4,8.0,B
2747,40,15,5,3,1d10+4,1d6+4,40,16,5,3,1d12+4,1d6+4,9.0,B
2748,40,15,5,3,1d12+4,1d8+4,40,18,6,4,1d10+4,1d6+4,3.0,B
2749,40,17,6,5,1d12+4,1d8+4,40,15,5,4,1d12+4,1d6+4,5.0,A
2750,40,16,7,5,1d10+4,1d6+4,40,18,7,4,1d10+4,1d6+4,10.0,B
2751,40,16,7,5,1d10+4,1d6+4,40,18,7,4,1d12+4,1d8+4,10.0,B
2752,40,16,8,3,1d8+4,1d6+4,40,18,6,5,1d8+4,1d6+4,5.0,A
2753,40,17,6,4,1d10+4,1d6+4,40,14,5,3,1d10+4,1d8+4,0.0,A
2754,40,17,7,4,1d8+4,1d8+4,40,16,7,5,1d10+4,1d8+4,2.0,A
2755,40,18,6,5,1d12+4,1d8+4,40,17,6,5,1d8+4,1d6+4,7.0,B
2756,40,14,8,4,1d12+4,1d6+4,40,17,7,3,1d10+4,1d8+4,1.0,B
2757,40,14,5,3,1d8+4,1d6+4,40,15,5,4,1d10+4,1d6+4,2.0,B
2758,40,18,7,5,1d8+4,1d6+4,40,15,8,4,1d8+4,1d6+4,1.0,A
2759,40,18,7,3,1d10+4,1d6+4,40,17,8,5,1d12+4,1d6+4,6.0,B
2760,40,16,6,5,1d8+4,1d6+4,40,17,8,5,1d10+4,1d6+4,3.0,A
2761,40,14,7,4,1d12+4,1d6+4,40,14,7,3,1d10+4,1d6+4,1.0,A
2762,40,15,8,3,1d10+4,1d6+4,40,18,5,3,1d12+4,1d8+4,8.0,B
2763,40,18,8,4,1d12+4,1d6+4,40,18,7,5,1d10+4,1d8+4,9.0,A
2764,40,16,5,5,1d10+4,1d8+4,40,18,8,5,1d10+4,1d6+4,1.0,B
2765,40,14,8,3,1d12+4,1d6+4,40,16,7,4,1d8+4,1d8+4,10.0,A
2766,40,17,8,3,1d12+4,1d6+4,40,15,8,4,1d12+4,1d8+4,7.0,A
2767,40,15,5,3,1d12+4,1d8+4,40,18,6,3,1d12+4,1d8+4,8.0,B
2768,40,14,7,4,1d12+4,1d8+4,40,17,6,5,1d8+4,1d6+4,0.0,A
2769,40,17,7,5,1d8+4,1d6+4,40,18,6,5,1d8+4,1d8+4,3.0,A
2770,40,17,6,4,1d12+4,1d6+4,40,17,7,5,1d10+4,1d8+4,4.0,A
2771,40,17,8,5,1d8+4,1d8+4,40,17,5,3,1d12+4,1d8+4,7.0,A
2772,40,18,6,5,1d10+4,1d8+4,40,16,6,4,1d12+4,1d8+4,8.0,A
2773,40,18,7,3,1d10+4,1d8+4,40,15,5,5,1d12+4,1d8+4,1.0,A
2774,40,15,6,3,1d12+4,1d8+4,40,16,7,4,1d8+4,1d6+4,3.0,B
2775,40,14,8,5,1d12+4,1d8+4,40,18,8,5,1d10+4,1d6+4,2.0,B
2776,40,17,6,3,1d8+4,1d6+4,40,14,5,4,1d10+4,1d8+4,2.0,B
2777,40,14,8,4,1d8+4,1d8+4,40,16,5,4,1d12+4,1d6+4,5.0,A
2778,40,15,5,4,1d8+4,1d6+4,40,14,6,3,1d8+4,1d6+4,10.0,A
2779,40,14,6,5,1d12+4,1d8+4,40,16,8,5,1d10+4,1d8+4,2.0,B
2780,40,14,6,5,1d10+4,1d8+4,40,14,6,3,1d8+4,1d6+4,9.0,B
2781,40,17,5,5,1d8+4,1d6+4,40,18,8,4,1d10+4,1d8+4,3.0,A
2782,40,16,5,4,1d12+4,1d6+4,40,17,8,3,1d8+4,1d8+4,0.0,A
2783,40,15,7,5,1d12+4,1d8+4,40,18,5,3,1d10+4,1d8+4,9.0,A
2784,40,15,5,3,1d12+4,1d8+4,40,18,6,5,1d12+4,1d6+4,6.0,A
2785,40,16,5,3,1d8+4,1d8+4,40,16,7,5,1d10+4,1d8+4,0.0,B
2786,40,16,6,5,1d10+4,1d8+4,40,15,5,5,1d10+4,1d6+4,0.0,B
2787,40,18,5,4,1d8+4,1d8+4,40,15,8,5,1d12+4,1d6+4,4.0,B
