fight_id,A_hp,A_ac,A_attack_bonus,A_speed,A_dmg_main,A_dmg_backup,B_hp,B_ac,B_attack_bonus,B_speed,B_dmg_main,B_dmg_backup,starting_distance,winner
1108,36,17,7,3,1d8+4,1d8+4,30,15,7,5,1d8+4,1d8+4,5.0,A
1109,34,14,7,4,1d8+4,1d8+4,39,15,7,3,1d10+4,1d6+4,2.0,B
1110,36,15,7,4,1d12+4,1d8+4,49,18,7,3,1d8+4,1d8+4,7.0,B
1111,43,17,7,3,1d8+4,1d8+4,45,17,7,5,1d12+4,1d6+4,3.0,A
1112,46,18,7,3,1d8+4,1d8+4,47,15,7,3,1d12+4,1d6+4,6.0,A
1113,30,17,7,3,1d12+4,1d8+4,30,15,7,4,1d10+4,1d6+4,10.0,A
1114,35,17,7,4,1d10+4,1d6+4,37,15,7,5,1d10+4,1d8+4,6.0,A
1115,48,15,7,4,1d10+4,1d6+4,37,17,7,3,1d12+4,1d6+4,1.0,B
1116,42,15,7,5,1d12+4,1d6+4,40,16,7,5,1d12+4,1d8+4,4.0,A
1117,34,16,7,5,1d10+4,1d6+4,30,16,7,4,1d8+4,1d6+4,8.0,A
1118,36,17,7,3,1d12+4,1d8+4,47,16,7,4,1d8+4,1d8+4,8.0,B
1119,34,14,7,5,1d12+4,1d8+4,38,16,7,5,1d10+4,1d6+4,5.0,A
1120,42,18,7,5,1d10+4,1d8+4,44,16,7,5,1d8+4,1d8+4,0.0,B
1121,50,17,7,5,1d12+4,1d8+4,41,16,7,5,1d8+4,1d8+4,7.0,A
1122,45,17,7,5,1d8+4,1d8+4,37,14,7,4,1d12+4,1d8+4,10.0,A
1123,30,16,7,4,1d8+4,1d6+4,46,16,7,4,1d10+4,1d6+4,3.0,B
1124,45,14,7,4,1d8+4,1d6+4,49,17,7,3,1d12+4,1d6+4,2.0,A
1125,36,17,7,3,1d8+4,1d6+4,47,15,7,5,1d12+4,1d6+4,10.0,B
1126,41,15,7,5,1d12+4,1d6+4,40,17,7,3,1d10+4,1d8+4,7.0,B
1127,49,17,7,4,1d12+4,1d6+4,35,14,7,4,1d8+4,1d8+4,1.0,B
1128,45,17,7,4,1d8+4,1d6+4,45,15,7,3,1d10+4,1d6+4,8.0,A
1129,30,18,7,4,1d12+4,1d8+4,42,17,7,5,1d12+4,1d6+4,9.0,B
1130,48,15,7,5,1d8+4,1d8+4,38,15,7,4,1d10+4,1d6+4,5.0,A
1131,36,17,7,5,1d12+4,1d8+4,32,16,7,3,1d8+4,1d8+4,8.0,A
1132,31,14,7,5,1d12+4,1d6+4,48,15,7,5,1d12+4,1d8+4,9.0,B
1133,38,16,7,3,1d10+4,1d8+4,50,15,7,4,1d8+4,1d8+4,3.0,A
1134,41,18,7,5,1d10+4,1d6+4,48,16,7,5,1d10+4,1d8+4,2.0,B
1135,44,18,7,3,1d12+4,1d6+4,31,17,7,4,1d10+4,1d8+4,6.0,A
1136,33,15,7,3,1d12+4,1d6+4,34,15,7,5,1d8+4,1d8+4,4.0,A
1137,50,14,7,3,1d10+4,1d6+4,42,15,7,4,1d8+4,1d6+4,10.0,B
1138,33,18,7,5,1d8+4,1d8+4,39,16,7,4,1d10+4,1d8+4,10.0,B
1139,40,15,7,5,1d12+4,1d8+4,32,14,7,4,1d12+4,1d8+4,2.0,A
1140,42,18,7,4,1d8+4,1d8+4,50,18,7,4,1d10+4,1d8+4,2.0,A
1141,35,18,7,3,1d12+4,1d8+4,48,16,7,5,1d12+4,1d6+4,2.0,A
1142,49,15,7,3,1d12+4,1d6+4,40,14,7,5,1d8+4,1d6+4,4.0,A
1143,42,16,7,3,1d12+4,1d8+4,41,16,7,4,1d12+4,1d8+4,8.0,A
1144,44,15,7,5,1d10+4,1d8+4,44,15,7,4,1d10+4,1d6+4,5.0,A
1145,40,18,7,4,1d8+4,1d6+4,48,17,7,5,1d12+4,1d6+4,4.0,B
1146,38,14,7,3,1d10+4,1d8+4,44,17,7,5,1d10+4,1d6+4,1.0,A
1147,44,18,7,3,1d8+4,1d8+4,34,14,7,3,1d12+4,1d6+4,4.0,A
1148,33,17,7,3,1d8+4,1d6+4,32,17,7,4,1d12+4,1d6+4,4.0,B
1149,47,16,7,4,1d8+4,1d8+4,30,18,7,5,1d8+4,1d8+4,6.0,A
1150,43,15,7,3,1d8+4,1d8+4,32,17,7,5,1d10+4,1d8+4,2.0,A
1151,44,16,7,5,1d12+4,1d8+4,46,15,7,3,1d10+4,1d6+4,5.0,A
1152,49,17,7,4,1d8+4,1d8+4,35,14,7,5,1d12+4,1d6+4,9.0,A
1153,50,14,7,5,1d10+4,1d8+4,41,14,7,4,1d8+4,1d8+4,9.0,B
1154,49,14,7,3,1d10+4,1d8+4,35,17,7,3,1d12+4,1d6+4,2.0,B
1155,40,17,7,5,1d10+4,1d8+4,40,18,7,3,1d12+4,1d8+4,7.0,B
1156,49,16,7,5,1d8+4,1d8+4,47,17,7,4,1d10+4,1d8+4,7.0,A
1157,45,16,7,3,1d12+4,1d8+4,36,18,7,5,1d12+4,1d6+4,6.0,B
1158,44,18,7,3,1d12+4,1d8+4,42,16,7,4,1d10+4,1d8+4,7.0,A
1159,42,17,7,4,1d12+4,1d6+4,41,17,7,3,1d8+4,1d8+4,6.0,B
1160,31,16,7,4,1d10+4,1d8+4,31,15,7,5,1d12+4,1d8+4,8.0,A
1161,37,18,7,4,1d8+4,1d6+4,44,18,7,4,1d8+4,1d6+4,2.0,A
1162,44,14,7,3,1d12+4,1d8+4,41,14,7,4,1d10+4,1d6+4,0.0,A
1163,45,18,7,3,1d8+4,1d6+4,46,15,7,3,1d8+4,1d8+4,3.0,A
1164,42,16,7,4,1d12+4,1d8+4,35,14,7,4,1d12+4,1d8+4,5.0,B
1165,50,18,7,3,1d12+4,1d6+4,37,17,7,5,1d12+4,1d6+4,2.0,A
1166,48,14,7,3,1d10+4,1d6+4,41,14,7,5,1d8+4,1d6+4,5.0,A
1167,31,14,7,4,1d12+4,1d6+4,44,15,7,4,1d10+4,1d6+4,8.0,A
1168,50,14,7,3,1d8+4,1d6+4,38,18,7,4,1d8+4,1d6+4,6.0,B
1169,37,17,7,5,1d8+4,1d6+4,37,15,7,4,1d8+4,1d6+4,8.0,A
1170,44,18,7,4,1d8+4,1d6+4,43,15,7,3,1d10+4,1d6+4,8.0,B
1171,44,14,7,4,1d10+4,1d8+4,44,15,7,5,1d10+4,1d8+4,2.0,B
1172,34,15,7,3,1d12+4,1d6+4,31,18,7,3,1d10+4,1d6+4,2.0,A
1173,48,16,7,3,1d10+4,1d8+4,47,17,7,4,1d10+4,1d6+4,5.0,A
1174,30,14,7,3,1d8+4,1d8+4,48,15,7,5,1d12+4,1d8+4,2.0,B
1175,43,14,7,4,1d10+4,1d6+4,46,15,7,5,1d8+4,1d8+4,4.0,B
1176,31,15,7,5,1d8+4,1d8+4,31,14,7,4,1d8+4,1d6+4,3.0,B
1177,38,18,7,4,1d12+4,1d8+4,42,16,7,3,1d10+4,1d8+4,1.0,A
1178,43,15,7,5,1d8+4,1d6+4,43,14,7,3,1d12+4,1d8+4,5.0,A
1179,33,17,7,3,1d12+4,1d6+4,49,18,7,5,1d12+4,1d6+4,7.0,A
1180,47,15,7,4,1d8+4,1d6+4,30,14,7,3,1d10+4,1d8+4,8.0,B
1181,31,15,7,3,1d10+4,1d8+4,49,17,7,5,1d12+4,1d6+4,9.0,A
1182,44,16,7,5,1d12+4,1d8+4,30,15,7,5,1d12+4,1d6+4,3.0,A
1183,50,14,7,4,1d8+4,1d6+4,39,17,7,3,1d12+4,1d8+4,4.0,A
1184,35,17,7,4,1d10+4,1d8+4,35,17,7,3,1d10+4,1d6+4,1.0,A
1185,39,18,7,5,1d12+4,1d8+4,45,15,7,4,1d8+4,1d6+4,3.0,B
1186,36,18,7,4,1d10+4,1d6+4,30,15,7,5,1d12+4,1d8+4,8.0,A
1187,35,16,7,4,1d10+4,1d6+4,36,15,7,4,1d10+4,1d8+4,9.0,B
1188,42,17,7,4,1d12+4,1d6+4,46,17,7,5,1d12+4,1d6+4,9.0,B
1189,45,18,7,5,1d12+4,1d6+4,30,15,7,4,1d8+4,1d6+4,9.0,A
1190,31,14,7,4,1d12+4,1d8+4,40,14,7,3,1d12+4,1d8+4,0.0,B
1191,46,16,7,3,1d12+4,1d6+4,38,17,7,5,1d12+4,1d6+4,4.0,A
1192,32,18,7,4,1d12+4,1d6+4,40,18,7,4,1d8+4,1d8+4,6.0,A
1193,45,16,7,5,1d8+4,1d6+4,41,16,7,4,1d8+4,1d8+4,1.0,A
1194,36,18,7,4,1d8+4,1d6+4,34,17,7,5,1d12+4,1d8+4,9.0,B
1195,44,15,7,3,1d12+4,1d6+4,40,15,7,3,1d10+4,1d8+4,5.0,A
1196,41,16,7,5,1d8+4,1d8+4,49,16,7,4,1d10+4,1d8+4,4.0,B
1197,46,18,7,3,1d8+4,1d8+4,32,14,7,5,1d8+4,1d8+4,4.0,B
1198,35,17,7,4,1d12+4,1d8+4,34,17,7,5,1d8+4,1d6+4,0.0,B
1199,49,18,7,3,1d8+4,1d6+4,46,17,7,4,1d10+4,1d8+4,4.0,A
1200,46,17,7,5,1d12+4,1d6+4,42,18,7,4,1d12+4,1d6+4,6.0,B
1201,45,14,7,5,1d8+4,1d6+4,50,17,7,5,1d8+4,1d8+4,6.0,B
1202,47,15,7,5,1d8+4,1d8+4,34,16,7,5,1d10+4,1d8+4,6.0,A
1203,31,15,7,4,1d12+4,1d6+4,38,16,7,4,1d12+4,1d6+4,8.0,A
1204,49,15,7,3,1d12+4,1d6+4,30,14,7,5,1d12+4,1d6+4,3.0,A
1205,40,15,7,4,1d12+4,1d6+4,37,16,7,4,1d10+4,1d8+4,10.0,B
1206,32,15,7,4,1d8+4,1d8+4,50,18,7,5,1d10+4,1d6+4,5.0,A
1207,44,18,7,4,1d10+4,1d6+4,34,15,7,5,1d8+4,1d8+4,5.0,B
1208,49,16,7,4,1d12+4,1d8+4,49,18,7,3,1d10+4,1d8+4,9.0,A
1209,34,18,7,3,1d10+4,1d8+4,48,17,7,3,1d8+4,1d6+4,5.0,A
1210,50,17,7,4,1d12+4,1d6+4,47,14,7,4,1d10+4,1d6+4,9.0,A
1211,35,18,7,3,1d12+4,1d8+4,38,14,7,5,1d8+4,1d8+4,7.0,A
1212,43,15,7,5,1d10+4,1d6+4,37,15,7,5,1d12+4,1d6+4,1.0,A
1213,45,17,7,3,1d10+4,1d8+4,48,17,7,4,1d12+4,1d6+4,1.0,B
1214,45,17,7,3,1d12+4,1d8+4,46,18,7,3,1d10+4,1d8+4,0.0,A
1215,40,18,7,3,1d10+4,1d8+4,48,14,7,5,1d8+4,1d8+4,0.0,A
1216,47,14,7,4,1d8+4,1d8+4,47,17,7,5,1d8+4,1d8+4,0.0,B
1217,33,14,7,3,1d10+4,1d8+4,41,17,7,4,1d8+4,1d6+4,10.0,B
1218,46,14,7,5,1d8+4,1d6+4,31,17,7,4,1d8+4,1d6+4,0.0,B
1219,34,18,7,3,1d12+4,1d8+4,49,17,7,3,1d10+4,1d6+4,4.0,B
1220,38,16,7,3,1d12+4,1d8+4,50,17,7,3,1d12+4,1d8+4,7.0,B
1221,34,14,7,3,1d10+4,1d6+4,35,15,7,4,1d8+4,1d6+4,5.0,A
1222,36,16,7,4,1d10+4,1d6+4,34,16,7,3,1d8+4,1d6+4,6.0,B
1223,43,15,7,4,1d12+4,1d8+4,30,14,7,5,1d10+4,1d6+4,0.0,A
1224,38,18,7,4,1d8+4,1d8+4,49,17,7,4,1d10+4,1d8+4,10.0,A
1225,37,16,7,5,1d8+4,1d8+4,48,14,7,4,1d8+4,1d8+4,6.0,A
1226,47,18,7,5,1d8+4,1d6+4,46,18,7,3,1d12+4,1d8+4,0.0,B
1227,40,14,7,3,1d10+4,1d6+4,41,15,7,3,1d8+4,1d8+4,4.0,A
1228,38,16,7,5,1d8+4,1d8+4,48,16,7,3,1d10+4,1d8+4,7.0,B
1229,34,17,7,4,1d8+4,1d8+4,50,14,7,4,1d8+4,1d8+4,4.0,B
1230,48,18,7,4,1d12+4,1d8+4,37,15,7,4,1d10+4,1d8+4,5.0,A
1231,50,17,7,3,1d8+4,1d8+4,35,16,7,3,1d8+4,1d8+4,4.0,B
1232,50,16,7,4,1d12+4,1d8+4,46,16,7,5,1d12+4,1d6+4,10.0,A
1233,41,14,7,4,1d12+4,1d8+4,50,15,7,4,1d10+4,1d6+4,9.0,A
1234,42,15,7,5,1d10+4,1d8+4,35,17,7,5,1d12+4,1d8+4,10.0,A
1235,39,14,7,4,1d12+4,1d8+4,37,14,7,3,1d12+4,1d6+4,5.0,A
1236,37,18,7,5,1d8+4,1d6+4,44,18,7,3,1d10+4,1d8+4,2.0,A
1237,45,17,7,5,1d12+4,1d8+4,39,15,7,3,1d10+4,1d8+4,0.0,A
1238,35,14,7,5,1d12+4,1d8+4,41,16,7,5,1d12+4,1d6+4,3.0,B
1239,41,18,7,4,1d8+4,1d6+4,43,17,7,5,1d8+4,1d8+4,10.0,A
1240,47,17,7,4,1d10+4,1d8+4,50,16,7,5,1d8+4,1d8+4,7.0,A
1241,49,18,7,5,1d12+4,1d6+4,39,16,7,3,1d8+4,1d8+4,4.0,A
1242,36,16,7,3,1d10+4,1d8+4,45,18,7,5,1d12+4,1d6+4,4.0,B
1243,31,17,7,5,1d8+4,1d6+4,35,15,7,3,1d12+4,1d6+4,8.0,B
1244,42,16,7,4,1d12+4,1d6+4,32,15,7,4,1d8+4,1d6+4,6.0,A
1245,32,17,7,5,1d12+4,1d8+4,32,17,7,5,1d8+4,1d8+4,6.0,A
1246,39,17,7,4,1d8+4,1d8+4,33,16,7,5,1d8+4,1d6+4,10.0,A
1247,31,17,7,5,1d10+4,1d6+4,31,18,7,4,1d10+4,1d6+4,3.0,B
1248,42,17,7,3,1d10+4,1d6+4,38,15,7,4,1d8+4,1d6+4,9.0,A
1249,44,15,7,4,1d10+4,1d6+4,40,16,7,4,1d8+4,1d8+4,9.0,B
1250,30,17,7,3,1d12+4,1d8+4,36,14,7,4,1d10+4,1d8+4,6.0,A
1251,42,16,7,4,1d12+4,1d6+4,38,15,7,3,1d10+4,1d6+4,1.0,A
1252,31,18,7,5,1d10+4,1d8+4,47,17,7,4,1d8+4,1d8+4,2.0,A
1253,50,14,7,3,1d8+4,1d8+4,40,15,7,5,1d10+4,1d6+4,5.0,B
1254,31,17,7,3,1d8+4,1d6+4,37,15,7,4,1d10+4,1d8+4,9.0,A
1255,44,17,7,5,1d12+4,1d8+4,38,16,7,3,1d12+4,1d8+4,8.0,A
1256,49,15,7,4,1d12+4,1d8+4,34,18,7,3,1d10+4,1d6+4,10.0,B
1257,48,16,7,3,1d8+4,1d6+4,43,18,7,5,1d12+4,1d8+4,0.0,B
1258,44,17,7,5,1d12+4,1d8+4,45,17,7,3,1d12+4,1d6+4,8.0,A
1259,39,15,7,3,1d8+4,1d6+4,48,16,7,5,1d12+4,1d8+4,1.0,B
1260,42,16,7,5,1d12+4,1d6+4,44,17,7,3,1d10+4,1d8+4,5.0,A
1261,48,15,7,4,1d10+4,1d6+4,41,14,7,5,1d10+4,1d8+4,2.0,A
1262,32,17,7,4,1d12+4,1d8+4,47,17,7,3,1d10+4,1d8+4,5.0,B
1263,44,18,7,5,1d10+4,1d6+4,39,14,7,4,1d10+4,1d6+4,9.0,B
1264,36,18,7,4,1d8+4,1d8+4,39,14,7,3,1d10+4,1d6+4,1.0,B
1265,45,14,7,4,1d10+4,1d8+4,50,18,7,4,1d12+4,1d6+4,0.0,A
1266,46,18,7,4,1d12+4,1d8+4,49,17,7,4,1d12+4,1d6+4,9.0,B
1267,31,14,7,5,1d8+4,1d6+4,35,15,7,5,1d10+4,1d6+4,0.0,B
1268,38,18,7,3,1d10+4,1d6+4,49,17,7,5,1d10+4,1d6+4,8.0,B
1269,36,14,7,4,1d10+4,1d8+4,32,16,7,5,1d10+4,1d8+4,1.0,A
1270,30,16,7,4,1d12+4,1d6+4,31,18,7,5,1d8+4,1d8+4,8.0,A
1271,32,15,7,3,1d12+4,1d8+4,41,18,7,3,1d10+4,1d8+4,7.0,A
1272,32,18,7,4,1d10+4,1d6+4,36,18,7,3,1d12+4,1d6+4,3.0,B
1273,32,16,7,3,1d10+4,1d6+4,36,14,7,5,1d8+4,1d6+4,3.0,A
1274,34,17,7,3,1d12+4,1d8+4,47,14,7,5,1d12+4,1d8+4,7.0,A
1275,36,14,7,5,1d10+4,1d8+4,46,16,7,4,1d10+4,1d6+4,3.0,A
1276,49,15,7,4,1d10+4,1d6+4,33,15,7,4,1d10+4,1d8+4,0.0,A
1277,48,17,7,5,1d10+4,1d6+4,39,16,7,3,1d8+4,1d6+4,7.0,A
1278,45,14,7,3,1d10+4,1d6+4,49,18,7,3,1d10+4,1d6+4,9.0,A
1279,39,17,7,3,1d10+4,1d6+4,41,15,7,5,1d8+4,1d6+4,7.0,A
1280,45,16,7,4,1d12+4,1d8+4,39,15,7,3,1d8+4,1d8+4,4.0,A
1281,30,16,7,3,1d8+4,1d8+4,36,18,7,4,1d12+4,1d8+4,7.0,B
1282,32,18,7,4,1d12+4,1d8+4,45,18,7,3,1d8+4,1d6+4,6.0,B
1283,45,18,7,3,1d10+4,1d8+4,36,14,7,5,1d8+4,1d8+4,2.0,A
1284,30,14,7,4,1d12+4,1d8+4,46,16,7,5,1d10+4,1d6+4,6.0,B
1285,30,17,7,4,1d10+4,1d6+4,46,18,7,3,1d10+4,1d6+4,6.0,B
1286,39,15,7,4,1d8+4,1d8+4,38,14,7,3,1d12+4,1d8+4,6.0,A
1287,48,17,7,3,1d8+4,1d8+4,44,16,7,4,1d12+4,1d6+4,9.0,B
1288,39,17,7,3,1d10+4,1d8+4,46,15,7,4,1d12+4,1d6+4,1.0,B
1289,46,17,7,5,1d10+4,1d8+4,48,16,7,4,1d8+4,1d8+4,8.0,A
1290,46,18,7,4,1d8+4,1d8+4,43,14,7,3,1d10+4,1d8+4,0.0,A
1291,50,18,7,5,1d12+4,1d6+4,30,16,7,3,1d12+4,1d8+4,9.0,A
1292,36,14,7,3,1d10+4,1d6+4,34,14,7,5,1d12+4,1d6+4,1.0,A
1293,48,16,7,4,1d10+4,1d8+4,36,18,7,3,1d10+4,1d6+4,10.0,A
1294,31,15,7,5,1d8+4,1d8+4,34,14,7,5,1d12+4,1d6+4,6.0,A
1295,30,17,7,5,1d10+4,1d6+4,37,16,7,3,1d8+4,1d8+4,9.0,B
1296,33,17,7,4,1d10+4,1d6+4,47,16,7,4,1d10+4,1d6+4,0.0,A
1297,31,18,7,3,1d8+4,1d8+4,45,18,7,5,1d8+4,1d6+4,8.0,A
1298,35,15,7,3,1d8+4,1d8+4,32,17,7,5,1d10+4,1d8+4,1.0,A
1299,36,14,7,4,1d8+4,1d8+4,30,18,7,3,1d8+4,1d8+4,0.0,A
1300,43,18,7,3,1d10+4,1d8+4,34,18,7,4,1d10+4,1d8+4,4.0,A
1301,36,14,7,4,1d12+4,1d6+4,36,17,7,3,1d12+4,1d6+4,10.0,A
1302,42,18,7,5,1d10+4,1d6+4,30,17,7,4,1d12+4,1d6+4,9.0,B
1303,32,18,7,5,1d12+4,1d6+4,47,18,7,4,1d10+4,1d8+4,9.0,B
1304,40,15,7,4,1d12+4,1d8+4,44,16,7,4,1d10+4,1d6+4,5.0,B
1305,36,16,7,5,1d8+4,1d6+4,38,16,7,3,1d12+4,1d6+4,9.0,B
1306,50,18,7,4,1d8+4,1d6+4,42,14,7,4,1d8+4,1d8+4,8.0,A
1307,36,16,7,4,1d12+4,1d8+4,48,17,7,3,1d12+4,1d8+4,10.0,B
1308,38,17,7,3,1d12+4,1d8+4,46,18,7,4,1d12+4,1d8+4,9.0,A
1309,47,14,7,3,1d10+4,1d8+4,40,17,7,5,1d12+4,1d6+4,0.0,A
1310,34,14,7,3,1d10+4,1d8+4,42,16,7,3,1d12+4,1d6+4,5.0,A
1311,38,14,7,4,1d10+4,1d8+4,48,15,7,5,1d12+4,1d8+4,8.0,B
1312,47,15,7,5,1d12+4,1d8+4,44,18,7,4,1d10+4,1d8+4,5.0,B
1313,50,15,7,4,1d12+4,1d8+4,45,14,7,5,1d10+4,1d8+4,9.0,A
1314,47,15,7,5,1d12+4,1d6+4,40,18,7,4,1d8+4,1d8+4,5.0,A
1315,36,16,7,5,1d8+4,1d8+4,45,14,7,5,1d12+4,1d6+4,8.0,B
1316,31,18,7,4,1d12+4,1d6+4,37,14,7,3,1d10+4,1d6+4,0.0,A
1317,43,18,7,5,1d12+4,1d6+4,31,14,7,5,1d10+4,1d6+4,1.0,A
1318,39,14,7,3,1d10+4,1d8+4,47,15,7,3,1d10+4,1d6+4,7.0,A
1319,34,17,7,5,1d8+4,1d8+4,44,17,7,5,1d12+4,1d6+4,1.0,B
1320,44,15,7,5,1d8+4,1d6+4,33,15,7,3,1d12+4,1d8+4,1.0,A
1321,34,18,7,4,1d10+4,1d8+4,46,16,7,4,1d10+4,1d6+4,1.0,A
1322,43,18,7,3,1d10+4,1d6+4,33,15,7,3,1d12+4,1d8+4,1.0,A
1323,33,17,7,3,1d8+4,1d6+4,34,16,7,4,1d10+4,1d6+4,4.0,A
1324,31,16,7,4,1d12+4,1d6+4,33,14,7,3,1d10+4,1d8+4,9.0,B
1325,46,17,7,3,1d8+4,1d6+4,49,17,7,3,1d8+4,1d8+4,10.0,B
1326,41,18,7,4,1d8+4,1d8+4,39,17,7,4,1d12+4,1d8+4,2.0,B
1327,46,18,7,3,1d10+4,1d8+4,37,15,7,3,1d10+4,1d8+4,7.0,B
1328,50,14,7,5,1d8+4,1d6+4,39,15,7,3,1d8+4,1d8+4,0.0,A
1329,43,14,7,3,1d10+4,1d6+4,42,15,7,4,1d8+4,1d6+4,1.0,B
1330,36,15,7,4,1d10+4,1d8+4,40,15,7,5,1d8+4,1d6+4,5.0,A
1331,31,15,7,3,1d12+4,1d6+4,31,14,7,4,1d12+4,1d6+4,5.0,B
1332,35,18,7,3,1d12+4,1d6+4,37,15,7,3,1d8+4,1d8+4,2.0,B
1333,38,16,7,5,1d12+4,1d6+4,41,17,7,3,1d8+4,1d6+4,4.0,A
1334,33,18,7,3,1d10+4,1d6+4,34,17,7,5,1d12+4,1d6+4,4.0,B
1335,44,17,7,3,1d10+4,1d6+4,50,17,7,4,1d10+4,1d8+4,5.0,A
1336,45,15,7,3,1d8+4,1d8+4,41,14,7,4,1d12+4,1d6+4,6.0,B
1337,37,16,7,4,1d12+4,1d6+4,49,14,7,4,1d10+4,1d8+4,1.0,B
1338,31,16,7,4,1d10+4,1d8+4,35,15,7,5,1d10+4,1d8+4,9.0,A
1339,32,17,7,4,1d12+4,1d8+4,43,18,7,3,1d8+4,1d6+4,10.0,B
1340,39,17,7,5,1d12+4,1d6+4,32,15,7,5,1d8+4,1d6+4,2.0,A
1341,33,14,7,4,1d12+4,1d8+4,41,18,7,3,1d10+4,1d8+4,6.0,B
1342,33,18,7,5,1d8+4,1d6+4,47,16,7,3,1d12+4,1d8+4,5.0,B
1343,50,17,7,3,1d8+4,1d8+4,32,16,7,5,1d8+4,1d8+4,8.0,A
1344,48,16,7,3,1d10+4,1d6+4,39,14,7,3,1d8+4,1d8+4,2.0,A
1345,45,15,7,4,1d8+4,1d6+4,50,14,7,3,1d10+4,1d8+4,9.0,A
1346,43,14,7,4,1d12+4,1d6+4,47,16,7,5,1d10+4,1d8+4,5.0,B
1347,31,16,7,5,1d8+4,1d8+4,30,17,7,5,1d12+4,1d8+4,6.0,B
1348,39,15,7,3,1d10+4,1d8+4,40,18,7,4,1d8+4,1d8+4,3.0,B
1349,49,15,7,3,1d8+4,1d8+4,38,15,7,5,1d10+4,1d8+4,0.0,A
1350,49,16,7,3,1d12+4,1d8+4,41,15,7,5,1d10+4,1d6+4,2.0,A
1351,50,14,7,5,1d8+4,1d6+4,40,15,7,3,1d8+4,1d8+4,3.0,A
1352,50,14,7,4,1d12+4,1d8+4,47,14,7,5,1d12+4,1d6+4,2.0,B
1353,48,15,7,5,1d12+4,1d6+4,30,17,7,4,1d8+4,1d8+4,9.0,A
1354,40,15,7,5,1d8+4,1d6+4,36,17,7,3,1d8+4,1d6+4,1.0,A
1355,47,16,7,5,1d10+4,1d6+4,31,15,7,5,1d12+4,1d6+4,9.0,B
1356,48,17,7,4,1d12+4,1d6+4,50,16,7,5,1d10+4,1d6+4,3.0,A
1357,30,14,7,3,1d8+4,1d6+4,33,18,7,5,1d12+4,1d6+4,8.0,B
1358,36,18,7,3,1d8+4,1d8+4,46,17,7,3,1d10+4,1d8+4,7.0,A
1359,37,15,7,5,1d10+4,1d6+4,50,17,7,4,1d8+4,1d8+4,2.0,B
1360,48,17,7,3,1d12+4,1d8+4,42,18,7,4,1d10+4,1d8+4,1.0,A
1361,35,18,7,5,1d10+4,1d6+4,37,18,7,5,1d10+4,1d8+4,5.0,A
1362,37,18,7,5,1d10+4,1d6+4,48,16,7,3,1d8+4,1d8+4,1.0,A
1363,43,18,7,5,1d8+4,1d8+4,40,18,7,5,1d8+4,1d8+4,7.0,A
1364,32,18,7,3,1d8+4,1d6+4,39,16,7,4,1d8+4,1d6+4,1.0,A
1365,37,16,7,4,1d8+4,1d6+4,47,18,7,3,1d8+4,1d6+4,7.0,A
1366,42,15,7,5,1d12+4,1d8+4,43,17,7,5,1d10+4,1d8+4,1.0,B
1367,44,17,7,5,1d12+4,1d8+4,50,18,7,4,1d10+4,1d6+4,5.0,B
1368,30,16,7,5,1d8+4,1d8+4,45,14,7,3,1d8+4,1d8+4,8.0,A
1369,32,15,7,4,1d10+4,1d8+4,48,18,7,4,1d12+4,1d6+4,9.0,B
1370,34,17,7,5,1d10+4,1d6+4,40,15,7,4,1d12+4,1d8+4,4.0,B
1371,36,18,7,5,1d12+4,1d6+4,37,17,7,5,1d8+4,1d8+4,0.0,B
1372,49,17,7,4,1d12+4,1d6+4,37,16,7,3,1d12+4,1d8+4,9.0,A
1373,47,14,7,5,1d12+4,1d8+4,32,18,7,4,1d12+4,1d8+4,3.0,A
1374,32,14,7,3,1d10+4,1d6+4,47,18,7,5,1d12+4,1d8+4,6.0,B
1375,32,14,7,3,1d10+4,1d8+4,50,16,7,5,1d12+4,1d8+4,8.0,B
1376,31,15,7,5,1d10+4,1d6+4,39,18,7,5,1d10+4,1d8+4,6.0,A
1377,47,15,7,4,1d10+4,1d6+4,35,18,7,5,1d12+4,1d6+4,8.0,A
1378,41,14,7,4,1d12+4,1d6+4,31,15,7,3,1d12+4,1d8+4,0.0,A
1379,30,14,7,5,1d12+4,1d6+4,43,15,7,5,1d10+4,1d8+4,0.0,B
1380,31,17,7,4,1d10+4,1d8+4,34,14,7,4,1d10+4,1d8+4,6.0,B
1381,48,14,7,4,1d12+4,1d6+4,37,16,7,4,1d8+4,1d8+4,8.0,A
1382,32,17,7,5,1d8+4,1d6+4,30,14,7,5,1d8+4,1d8+4,7.0,B
1383,44,16,7,4,1d8+4,1d8+4,48,17,7,5,1d10+4,1d6+4,8.0,A
1384,48,18,7,5,1d12+4,1d8+4,39,18,7,4,1d10+4,1d8+4,8.0,B
1385,42,18,7,5,1d8+4,1d6+4,44,17,7,3,1d10+4,1d8+4,9.0,A
1386,31,17,7,4,1d10+4,1d8+4,45,18,7,5,1d8+4,1d8+4,8.0,A
1387,40,17,7,5,1d10+4,1d6+4,32,14,7,3,1d10+4,1d6+4,6.0,A
1388,38,18,7,3,1d12+4,1d8+4,44,16,7,5,1d10+4,1d6+4,3.0,B
1389,42,17,7,4,1d8+4,1d8+4,48,14,7,5,1d10+4,1d8+4,0.0,A
1390,39,16,7,4,1d12+4,1d6+4,45,18,7,4,1d10+4,1d6+4,6.0,B
