fight_id,A_hp,A_ac,A_attack_bonus,A_speed,A_dmg_main,A_dmg_backup,B_hp,B_ac,B_attack_bonus,B_speed,B_dmg_main,B_dmg_backup,starting_distance,winner
2794,39,16,6,5,1d8+4,1d8+4,50,18,7,5,1d8+4,1d8+4,3.0,B
2795,43,16,6,3,1d10+4,1d8+4,36,15,5,4,1d8+4,1d6+4,2.0,A
2796,47,14,5,3,1d8+4,1d6+4,50,14,7,3,1d10+4,1d8+4,9.0,A
2797,40,14,5,3,1d8+4,1d8+4,42,17,7,4,1d12+4,1d6+4,8.0,B
2798,48,14,8,5,1d12+4,1d6+4,31,15,6,3,1d10+4,1d6+4,6.0,A
2799,36,17,5,3,1d12+4,1d6+4,44,15,8,4,1d12+4,1d6+4,3.0,B
2800,31,15,6,3,1d12+4,1d8+4,45,16,7,5,1d12+4,1d8+4,4.0,B
2801,41,15,7,4,1d12+4,1d6+4,44,16,6,5,1d10+4,1d8+4,10.0,B
2802,33,14,5,3,1d10+4,1d8+4,38,17,7,4,1d8+4,1d8+4,0.0,B
2803,43,17,7,5,1d12+4,1d8+4,47,14,6,5,1d8+4,1d6+4,10.0,A
2804,50,18,8,3,1d10+4,1d6+4,41,18,8,5,1d10+4,1d6+4,1.0,A
2805,34,17,7,5,1d10+4,1d6+4,50,16,5,4,1d10+4,1d8+4,8.0,B
2806,30,14,5,3,1d8+4,1d8+4,48,17,6,4,1d8+4,1d8+4,6.0,B
2807,32,15,6,4,1d8+4,1d8+4,41,16,5,4,1d10+4,1d6+4,9.0,B
2808,34,15,6,4,1d12+4,1d6+4,30,15,6,4,1d10+4,1d6+4,5.0,B
2809,32,18,6,3,1d10+4,1d6+4,31,18,5,3,1d12+4,1d8+4,1.0,A
2810,48,14,8,5,1d8+4,1d8+4,30,18,7,4,1d8+4,1d8+4,5.0,A
2811,44,15,7,5,1d8+4,1d8+4,31,16,8,4,1d10+4,1d8+4,1.0,A
2812,48,15,8,5,1d8+4,1d8+4,32,14,6,3,1d8+4,1d8+4,3.0,B
2813,42,14,6,5,1d12+4,1d8+4,41,14,8,4,1d12+4,1d8+4,2.0,A
2814,32,18,6,3,1d10+4,1d6+4,35,18,5,5,1d10+4,1d6+4,2.0,A
2815,31,18,5,5,1d10+4,1d6+4,44,14,5,4,1d10+4,1d6+4,2.0,A
2816,33,15,5,5,1d12+4,1d6+4,43,15,7,4,1d10+4,1d8+4,0.0,B
2817,50,15,6,5,1d10+4,1d8+4,45,14,8,5,1d10+4,1d6+4,6.0,A
2818,48,15,8,5,1d8+4,1d8+4,30,18,6,4,1d10+4,1d6+4,3.0,A
2819,42,14,5,3,1d10+4,1d8+4,36,15,6,5,1d10+4,1d6+4,5.0,B
2820,37,14,7,3,1d12+4,1d6+4,49,15,7,3,1d12+4,1d8+4,2.0,B
2821,45,14,6,3,1d10+4,1d8+4,34,17,5,4,1d12+4,1d6+4,10.0,B
2822,45,15,8,4,1d10+4,1d6+4,44,18,6,5,1d12+4,1d6+4,6.0,B
2823,39,18,5,4,1d12+4,1d6+4,48,18,8,4,1d10+4,1d8+4,8.0,B
2824,44,16,5,3,1d8+4,1d8+4,33,15,5,4,1d8+4,1d8+4,3.0,A
2825,38,14,8,5,1d12+4,1d8+4,47,17,6,3,1d10+4,1d8+4,0.0,B
2826,34,16,6,5,1d8+4,1d6+4,37,16,6,5,1d12+4,1d6+4,7.0,A
2827,45,15,5,5,1d12+4,1d8+4,45,14,7,5,1d10+4,1d6+4,2.0,B
2828,47,14,8,5,1d8+4,1d8+4,36,14,7,3,1d12+4,1d6+4,5.0,B
2829,33,14,6,3,1d10+4,1d8+4,32,16,6,3,1d12+4,1d8+4,0.0,B
2830,40,16,7,4,1d10+4,1d6+4,41,14,7,4,1d8+4,1d8+4,7.0,B
2831,49,18,7,4,1d12+4,1d8+4,34,18,6,5,1d12+4,1d6+4,8.0,A
2832,49,14,5,5,1d8+4,1d8+4,38,18,5,4,1d8+4,1d8+4,4.0,B
2833,33,17,7,4,1d12+4,1d8+4,49,17,6,3,1d8+4,1d6+4,3.0,A
2834,44,16,7,5,1d12+4,1d8+4,38,15,5,3,1d8+4,1d6+4,6.0,A
2835,48,16,7,5,1d8+4,1d6+4,44,15,6,3,1d12+4,1d6+4,10.0,A
2836,41,14,6,3,1d12+4,1d8+4,40,17,5,4,1d10+4,1d8+4,4.0,B
2837,44,14,5,5,1d8+4,1d8+4,50,17,8,3,1d12+4,1d6+4,4.0,B
2838,36,16,7,3,1d10+4,1d6+4,46,14,6,5,1d10+4,1d8+4,7.0,A
2839,43,16,6,3,1d10+4,1d6+4,46,15,7,4,1d10+4,1d8+4,10.0,B
2840,31,18,5,5,1d8+4,1d6+4,50,15,7,4,1d12+4,1d6+4,10.0,A
2841,40,14,7,4,1d10+4,1d8+4,41,14,8,5,1d12+4,1d8+4,9.0,A
2842,38,15,5,3,1d8+4,1d8+4,46,15,5,5,1d10+4,1d6+4,2.0,A
2843,44,16,5,4,1d12+4,1d6+4,35,18,5,3,1d8+4,1d6+4,3.0,A
2844,35,18,5,3,1d10+4,1d6+4,30,16,7,5,1d12+4,1d8+4,3.0,B
2845,34,18,8,3,1d12+4,1d6+4,32,14,7,4,1d10+4,1d8+4,2.0,A
2846,47,17,7,4,1d8+4,1d8+4,45,18,5,3,1d12+4,1d8+4,9.0,A
2847,37,15,8,5,1d10+4,1d8+4,41,15,8,5,1d10+4,1d6+4,8.0,A
2848,35,15,5,3,1d10+4,1d8+4,33,16,5,3,1d8+4,1d8+4,9.0,B
2849,31,14,7,3,1d8+4,1d8+4,30,17,8,5,1d10+4,1d6+4,0.0,B
2850,37,14,5,4,1d8+4,1d6+4,34,15,6,3,1d8+4,1d6+4,5.0,B
2851,48,15,7,5,1d8+4,1d6+4,33,14,5,3,1d10+4,1d8+4,5.0,A
2852,45,14,5,5,1d8+4,1d6+4,39,18,8,3,1d8+4,1d6+4,1.0,B
2853,49,14,5,3,1d10+4,1d6+4,32,17,6,3,1d10+4,1d6+4,5.0,A
2854,45,18,8,3,1d12+4,1d8+4,43,18,5,3,1d10+4,1d8+4,8.0,B
2855,33,14,6,3,1d10+4,1d6+4,43,17,5,5,1d8+4,1d6+4,1.0,A
2856,39,18,8,5,1d8+4,1d6+4,39,14,8,3,1d12+4,1d6+4,8.0,A
2857,43,15,8,5,1d10+4,1d8+4,43,18,8,5,1d12+4,1d6+4,1.0,B
2858,33,14,7,5,1d12+4,1d8+4,48,16,7,4,1d12+4,1d8+4,2.0,A
2859,30,14,7,4,1d8+4,1d8+4,30,18,5,4,1d8+4,1d8+4,3.0,B
2860,46,16,8,4,1d8+4,1d6+4,38,15,6,4,1d12+4,1d8+4,0.0,A
2861,34,16,6,3,1d10+4,1d6+4,39,16,6,5,1d10+4,1d8+4,10.0,A
2862,49,17,6,3,1d8+4,1d8+4,40,18,6,4,1d8+4,1d8+4,10.0,B
2863,35,14,8,3,1d10+4,1d8+4,33,15,6,3,1d12+4,1d8+4,4.0,B
2864,42,17,5,5,1d8+4,1d6+4,30,17,5,4,1d12+4,1d6+4,10.0,A
2865,45,14,7,4,1d12+4,1d6+4,42,18,5,4,1d10+4,1d8+4,7.0,B
2866,37,18,6,5,1d10+4,1d6+4,39,14,5,3,1d10+4,1d6+4,3.0,A
2867,42,15,7,4,1d12+4,1d8+4,44,15,8,5,1d8+4,1d6+4,9.0,A
2868,39,18,7,4,1d8+4,1d6+4,50,18,5,4,1d10+4,1d6+4,1.0,B
2869,39,18,6,5,1d8+4,1d6+4,46,14,8,5,1d8+4,1d8+4,5.0,A
2870,42,15,5,3,1d12+4,1d8+4,44,18,8,5,1d8+4,1d8+4,8.0,A
2871,38,14,5,5,1d10+4,1d6+4,32,15,6,3,1d12+4,1d8+4,6.0,B
2872,32,18,8,5,1d8+4,1d6+4,32,16,7,3,1d10+4,1d8+4,6.0,B
2873,49,17,5,5,1d12+4,1d8+4,36,17,8,5,1d10+4,1d8+4,0.0,B
2874,47,17,5,3,1d8+4,1d8+4,35,15,7,5,1d10+4,1d8+4,3.0,A
2875,49,16,8,3,1d8+4,1d6+4,31,14,7,3,1d8+4,1d8+4,8.0,A
2876,36,15,5,5,1d8+4,1d6+4,32,17,6,4,1d10+4,1d6+4,2.0,A
2877,31,18,5,4,1d8+4,1d6+4,30,18,6,5,1d10+4,1d6+4,3.0,B
2878,46,16,8,3,1d10+4,1d6+4,48,18,7,4,1d12+4,1d6+4,4.0,A
2879,34,16,7,4,1d10+4,1d8+4,46,18,5,4,1d12+4,1d8+4,5.0,B
2880,40,15,6,3,1d12+4,1d8+4,40,14,7,5,1d10+4,1d6+4,9.0,A
2881,48,18,7,3,1d12+4,1d6+4,34,15,8,4,1d8+4,1d6+4,9.0,A
2882,46,17,8,5,1d8+4,1d8+4,42,17,8,4,1d8+4,1d6+4,10.0,A
2883,46,15,8,3,1d8+4,1d8+4,40,16,5,4,1d12+4,1d8+4,5.0,A
2884,30,16,5,5,1d12+4,1d8+4,30,14,8,5,1d8+4,1d8+4,2.0,A
2885,43,18,7,3,1d8+4,1d6+4,43,16,8,5,1d12+4,1d6+4,2.0,A
2886,37,16,6,4,1d8+4,1d6+4,34,17,6,4,1d10+4,1d6+4,0.0,B
2887,41,15,8,3,1d10+4,1d6+4,44,14,8,3,1d10+4,1d8+4,3.0,B
2888,40,18,6,3,1d12+4,1d8+4,39,15,7,3,1d8+4,1d6+4,7.0,A
2889,50,15,6,4,1d8+4,1d6+4,35,15,7,4,1d12+4,1d6+4,0.0,A
2890,39,18,7,5,1d8+4,1d8+4,38,14,6,3,1d8+4,1d6+4,4.0,A
2891,38,16,7,4,1d8+4,1d8+4,30,15,5,3,1d8+4,1d8+4,4.0,A
2892,48,18,5,5,1d8+4,1d6+4,30,14,5,5,1d8+4,1d8+4,10.0,A
2893,37,14,7,3,1d12+4,1d6+4,35,17,7,5,1d10+4,1d8+4,3.0,B
2894,35,18,5,4,1d8+4,1d8+4,39,16,7,4,1d12+4,1d6+4,9.0,B
2895,40,16,5,3,1d8+4,1d6+4,42,18,6,5,1d10+4,1d8+4,0.0,A
2896,47,14,7,5,1d12+4,1d6+4,32,14,5,3,1d12+4,1d8+4,9.0,A
2897,49,17,6,4,1d12+4,1d8+4,35,18,6,3,1d10+4,1d6+4,6.0,A
2898,35,16,8,4,1d10+4,1d8+4,40,14,5,3,1d10+4,1d6+4,6.0,B
2899,38,18,5,5,1d10+4,1d8+4,49,14,7,4,1d10+4,1d8+4,4.0,B
2900,37,18,6,4,1d8+4,1d8+4,35,17,5,5,1d12+4,1d6+4,10.0,A
2901,46,15,6,5,1d12+4,1d6+4,43,14,7,3,1d8+4,1d8+4,5.0,B
2902,40,16,5,4,1d10+4,1d6+4,44,16,5,4,1d12+4,1d8+4,8.0,B
2903,30,17,5,5,1d8+4,1d6+4,43,18,6,3,1d8+4,1d6+4,7.0,B
2904,31,16,8,5,1d12+4,1d8+4,42,14,8,4,1d8+4,1d6+4,7.0,B
2905,31,18,5,3,1d10+4,1d8+4,37,18,7,3,1d12+4,1d6+4,0.0,B
2906,44,14,8,4,1d12+4,1d6+4,47,14,8,3,1d10+4,1d8+4,6.0,B
2907,38,16,6,3,1d8+4,1d6+4,44,16,8,4,1d8+4,1d8+4,2.0,A
2908,47,17,6,4,1d10+4,1d8+4,46,15,8,3,1d10+4,1d8+4,3.0,A
2909,32,15,5,3,1d12+4,1d6+4,38,17,6,4,1d12+4,1d6+4,0.0,A
2910,31,16,8,4,1d10+4,1d8+4,50,15,8,5,1d12+4,1d6+4,8.0,B
2911,40,14,6,3,1d8+4,1d6+4,33,18,7,4,1d10+4,1d6+4,1.0,B
2912,49,18,8,4,1d10+4,1d6+4,38,15,8,4,1d10+4,1d8+4,4.0,A
2913,45,17,8,4,1d8+4,1d8+4,34,14,5,3,1d12+4,1d6+4,9.0,A
2914,31,16,6,5,1d10+4,1d8+4,34,15,6,3,1d10+4,1d6+4,4.0,A
2915,37,17,7,5,1d8+4,1d8+4,50,17,7,4,1d8+4,1d6+4,5.0,B
2916,47,14,6,3,1d12+4,1d6+4,37,17,6,5,1d12+4,1d8+4,2.0,B
2917,36,17,8,3,1d8+4,1d6+4,34,16,6,4,1d12+4,1d6+4,8.0,A
2918,44,16,8,5,1d10+4,1d6+4,33,14,5,5,1d10+4,1d8+4,7.0,B
2919,43,17,6,4,1d8+4,1d8+4,32,17,7,4,1d12+4,1d8+4,5.0,A
2920,31,15,5,5,1d10+4,1d6+4,48,14,8,5,1d8+4,1d8+4,10.0,B
2921,31,16,8,3,1d10+4,1d8+4,48,14,7,4,1d8+4,1d6+4,0.0,B
2922,40,17,5,5,1d12+4,1d8+4,44,16,8,3,1d10+4,1d8+4,5.0,B
2923,31,15,5,4,1d8+4,1d6+4,42,18,6,3,1d10+4,1d8+4,6.0,B
2924,33,14,5,3,1d10+4,1d6+4,35,17,7,3,1d10+4,1d8+4,10.0,A
2925,40,16,8,5,1d10+4,1d6+4,45,18,5,5,1d10+4,1d8+4,8.0,B
2926,38,17,8,3,1d8+4,1d8+4,39,16,5,3,1d12+4,1d6+4,8.0,A
2927,49,17,5,3,1d8+4,1d8+4,49,14,8,3,1d8+4,1d8+4,5.0,A
2928,35,16,6,3,1d12+4,1d6+4,31,17,6,4,1d12+4,1d8+4,7.0,A
2929,38,18,6,4,1d8+4,1d8+4,48,15,5,4,1d8+4,1d8+4,6.0,B
2930,48,17,6,4,1d8+4,1d8+4,34,15,7,4,1d12+4,1d6+4,7.0,A
2931,44,14,7,4,1d10+4,1d6+4,38,17,8,4,1d10+4,1d8+4,2.0,A
2932,40,16,7,5,1d8+4,1d8+4,47,14,5,4,1d10+4,1d8+4,1.0,B
2933,39,18,6,3,1d12+4,1d6+4,46,16,7,3,1d12+4,1d8+4,3.0,B
2934,40,14,6,3,1d12+4,1d6+4,49,14,5,5,1d10+4,1d6+4,8.0,A
2935,36,16,5,4,1d12+4,1d8+4,47,17,7,3,1d12+4,1d8+4,10.0,B
2936,42,17,5,5,1d10+4,1d6+4,37,15,6,5,1d8+4,1d6+4,1.0,A
2937,37,15,5,3,1d8+4,1d6+4,48,14,6,5,1d10+4,1d6+4,4.0,B
2938,34,18,8,3,1d12+4,1d8+4,49,14,6,3,1d8+4,1d6+4,8.0,B
2939,33,14,5,4,1d12+4,1d6+4,36,14,6,5,1d8+4,1d8+4,9.0,A
2940,43,14,8,5,1d8+4,1d6+4,39,16,8,5,1d10+4,1d6+4,4.0,A
2941,40,16,5,4,1d8+4,1d8+4,46,17,6,5,1d10+4,1d8+4,10.0,B
2942,36,14,5,3,1d12+4,1d6+4,47,16,6,5,1d10+4,1d6+4,4.0,A
2943,39,17,5,3,1d10+4,1d6+4,36,15,7,4,1d10+4,1d6+4,3.0,A
2944,34,17,8,4,1d10+4,1d6+4,40,16,6,3,1d10+4,1d8+4,3.0,A
2945,39,18,7,4,1d8+4,1d8+4,36,15,8,5,1d10+4,1d8+4,3.0,B
2946,40,14,7,5,1d8+4,1d8+4,37,16,5,5,1d12+4,1d6+4,1.0,A
2947,30,18,5,3,1d12+4,1d8+4,44,14,5,5,1d12+4,1d6+4,1.0,B
2948,40,16,5,5,1d10+4,1d8+4,45,14,5,4,1d12+4,1d6+4,10.0,B
2949,37,17,5,3,1d10+4,1d6+4,40,15,8,4,1d10+4,1d6+4,7.0,A
2950,47,17,7,3,1d10+4,1d8+4,38,15,5,5,1d10+4,1d8+4,0.0,B
2951,42,15,5,3,1d12+4,1d8+4,50,15,8,3,1d12+4,1d8+4,0.0,B
2952,39,17,6,3,1d12+4,1d8+4,36,16,7,3,1d8+4,1d8+4,8.0,A
2953,49,18,7,4,1d8+4,1d6+4,46,14,8,5,1d8+4,1d8+4,6.0,B
2954,33,16,8,5,1d8+4,1d8+4,35,18,5,4,1d10+4,1d8+4,3.0,A
2955,31,16,6,4,1d8+4,1d8+4,38,16,6,4,1d12+4,1d8+4,6.0,A
2956,47,18,7,4,1d10+4,1d6+4,44,16,6,4,1d12+4,1d8+4,2.0,A
2957,45,14,8,3,1d12+4,1d6+4,31,16,5,5,1d12+4,1d8+4,8.0,A
2958,32,16,5,5,1d12+4,1d8+4,36,17,7,3,1d12+4,1d8+4,2.0,A
2959,47,18,8,4,1d10+4,1d8+4,31,17,6,4,1d12+4,1d6+4,7.0,A
2960,44,17,5,3,1d10+4,1d8+4,50,15,5,5,1d12+4,1d6+4,1.0,A
2961,42,18,8,5,1d10+4,1d8+4,38,17,5,5,1d8+4,1d8+4,6.0,A
2962,36,17,8,3,1d12+4,1d6+4,41,14,5,5,1d8+4,1d6+4,3.0,A
2963,50,14,6,5,1d10+4,1d8+4,39,16,7,3,1d12+4,1d8+4,7.0,B
2964,30,16,7,4,1d8+4,1d8+4,41,18,8,4,1d12+4,1d8+4,7.0,B
2965,36,16,8,3,1d12+4,1d6+4,38,14,7,4,1d12+4,1d8+4,10.0,A
2966,30,17,5,3,1d8+4,1d8+4,34,17,7,3,1d8+4,1d8+4,0.0,B
2967,31,15,5,3,1d12+4,1d6+4,49,17,7,4,1d12+4,1d8+4,9.0,B
2968,45,16,8,3,1d10+4,1d6+4,49,15,6,3,1d12+4,1d6+4,1.0,A
2969,48,14,6,4,1d10+4,1d8+4,47,18,5,4,1d8+4,1d6+4,9.0,B
2970,38,18,8,5,1d12+4,1d6+4,50,18,6,4,1d10+4,1d8+4,1.0,A
2971,44,17,5,4,1d8+4,1d8+4,42,18,7,3,1d10+4,1d8+4,2.0,A
2972,40,15,7,5,1d12+4,1d6+4,44,16,6,4,1d10+4,1d8+4,10.0,B
2973,50,18,6,5,1d8+4,1d6+4,50,16,5,5,1d10+4,1d8+4,0.0,B
2974,49,18,7,5,1d8+4,1d6+4,39,14,8,4,1d8+4,1d6+4,7.0,A
2975,31,14,6,5,1d12+4,1d8+4,35,15,6,4,1d12+4,1d6+4,9.0,A
2976,38,14,6,5,1d12+4,1d8+4,50,17,5,3,1d12+4,1d6+4,4.0,A
2977,45,14,8,5,1d12+4,1d6+4,30,14,6,4,1d8+4,1d6+4,7.0,A
2978,49,16,6,5,1d12+4,1d8+4,36,15,8,5,1d10+4,1d8+4,10.0,A
2979,32,16,8,5,1d12+4,1d8+4,36,17,6,4,1d12+4,1d6+4,10.0,A
2980,35,17,8,5,1d8+4,1d6+4,42,14,7,4,1d10+4,1d6+4,2.0,B
2981,47,17,5,3,1d12+4,1d6+4,32,15,6,3,1d8+4,1d8+4,3.0,A
2982,43,15,7,5,1d12+4,1d8+4,40,16,5,4,1d8+4,1d6+4,10.0,B
2983,41,18,5,4,1d10+4,1d6+4,30,15,5,3,1d12+4,1d6+4,1.0,A
2984,39,16,7,3,1d12+4,1d6+4,49,17,6,5,1d12+4,1d8+4,4.0,A
2985,45,16,5,5,1d8+4,1d8+4,37,17,8,3,1d8+4,1d8+4,3.0,B
2986,37,16,5,5,1d8+4,1d8+4,49,18,7,3,1d10+4,1d8+4,2.0,A
2987,38,18,8,3,1d12+4,1d8+4,35,15,6,3,1d8+4,1d8+4,3.0,A
2988,50,16,5,3,1d10+4,1d8+4,44,15,5,4,1d8+4,1d8+4,6.0,A
2989,48,14,8,4,1d12+4,1d8+4,36,14,7,5,1d8+4,1d8+4,8.0,B
2990,48,15,7,4,1d10+4,1d8+4,39,16,6,5,1d12+4,1d8+4,6.0,A
2991,39,17,8,4,1d10+4,1d8+4,33,18,8,4,1d10+4,1d8+4,3.0,A
2992,31,15,5,5,1d8+4,1d6+4,47,15,7,3,1d8+4,1d6+4,7.0,B
2993,38,15,6,5,1d8+4,1d8+4,48,16,8,5,1d12+4,1d6+4,4.0,B
2994,42,14,6,3,1d8+4,1d8+4,44,15,7,4,1d12+4,1d8+4,10.0,B
2995,34,15,7,4,1d8+4,1d6+4,30,18,6,3,1d10+4,1d6+4,10.0,A
2996,41,18,8,4,1d10+4,1d8+4,45,17,8,3,1d10+4,1d8+4,7.0,A
2997,37,18,8,4,1d8+4,1d8+4,36,16,7,4,1d10+4,1d8+4,4.0,B
2998,33,18,6,4,1d8+4,1d8+4,33,15,6,3,1d12+4,1d6+4,1.0,B
2999,47,18,6,4,1d12+4,1d6+4,50,16,7,3,1d8+4,1d6+4,7.0,A
3000,50,16,8,5,1d8+4,1d6+4,47,16,7,3,1d12+4,1d8+4,8.0,B
3001,36,18,5,3,1d12+4,1d6+4,36,18,6,5,1d12+4,1d6+4,9.0,B
3002,37,14,7,3,1d12+4,1d6+4,34,15,7,4,1d12+4,1d8+4,5.0,B
3003,36,14,6,4,1d8+4,1d6+4,49,15,7,3,1d8+4,1d6+4,7.0,B
3004,47,16,7,4,1d8+4,1d8+4,41,18,6,3,1d12+4,1d8+4,6.0,B
3005,39,16,7,3,1d8+4,1d6+4,37,14,6,4,1d12+4,1d8+4,10.0,A
3006,48,18,7,5,1d12+4,1d8+4,38,16,8,3,1d10+4,1d6+4,4.0,A
3007,40,15,8,3,1d10+4,1d8+4,48,17,8,3,1d10+4,1d6+4,5.0,B
3008,41,15,7,3,1d10+4,1d6+4,47,16,5,3,1d8+4,1d8+4,8.0,B
3009,32,16,8,4,1d10+4,1d8+4,44,16,5,3,1d10+4,1d8+4,7.0,B
3010,44,16,6,4,1d12+4,1d6+4,32,15,7,5,1d12+4,1d8+4,9.0,A
3011,44,18,5,5,1d8+4,1d8+4,44,15,7,3,1d12+4,1d8+4,6.0,A
3012,47,14,6,5,1d10+4,1d6+4,34,17,8,3,1d8+4,1d8+4,2.0,A
3013,30,18,6,3,1d10+4,1d8+4,46,18,8,4,1d8+4,1d8+4,0.0,B
3014,45,18,5,5,1d12+4,1d6+4,33,14,8,3,1d12+4,1d6+4,1.0,A
3015,50,14,8,5,1d8+4,1d8+4,32,14,8,3,1d8+4,1d6+4,5.0,B
3016,43,15,5,4,1d8+4,1d6+4,50,14,8,5,1d10+4,1d6+4,0.0,B
3017,39,16,8,3,1d10+4,1d8+4,41,14,6,4,1d10+4,1d8+4,4.0,B
3018,48,17,8,3,1d8+4,1d8+4,36,18,6,5,1d12+4,1d6+4,0.0,B
3019,31,14,7,3,1d12+4,1d8+4,36,14,8,4,1d12+4,1d6+4,6.0,B
3020,50,16,5,3,1d8+4,1d8+4,38,16,8,4,1d10+4,1d8+4,10.0,B
3021,30,18,5,4,1d10+4,1d8+4,30,15,6,5,1d8+4,1d8+4,2.0,A
3022,49,15,6,5,1d8+4,1d8+4,40,14,5,4,1d10+4,1d8+4,5.0,A
3023,42,18,6,5,1d12+4,1d6+4,48,18,7,5,1d12+4,1d6+4,1.0,B
3024,49,17,8,3,1d10+4,1d8+4,37,16,8,5,1d8+4,1d8+4,7.0,A
3025,50,16,7,5,1d8+4,1d8+4,30,16,8,5,1d8+4,1d6+4,7.0,A
3026,34,16,8,5,1d12+4,1d6+4,39,17,6,5,1d8+4,1d8+4,4.0,B
3027,44,15,8,3,1d12+4,1d8+4,32,16,7,3,1d12+4,1d6+4,4.0,B
3028,49,16,8,3,1d12+4,1d6+4,35,16,6,4,1d12+4,1d8+4,7.0,A
3029,32,15,5,5,1d12+4,1d8+4,31,15,7,4,1d10+4,1d8+4,7.0,B
3030,33,15,7,4,1d8+4,1d6+4,35,15,7,4,1d12+4,1d6+4,5.0,B
3031,45,16,6,3,1d10+4,1d8+4,39,15,8,5,1d8+4,1d6+4,4.0,A
3032,49,14,5,5,1d8+4,1d6+4,46,14,7,5,1d12+4,1d6+4,2.0,A
3033,30,15,5,5,1d12+4,1d6+4,47,16,6,4,1d12+4,1d8+4,2.0,B
3034,47,15,5,5,1d10+4,1d6+4,42,15,7,4,1d8+4,1d6+4,10.0,B
3035,30,14,8,5,1d12+4,1d6+4,35,16,6,5,1d10+4,1d6+4,3.0,A
3036,35,14,8,5,1d12+4,1d8+4,30,14,7,3,1d12+4,1d8+4,1.0,B
3037,49,16,5,5,1d8+4,1d8+4,34,14,6,5,1d10+4,1d8+4,6.0,B
3038,42,18,6,4,1d8+4,1d6+4,48,16,8,3,1d8+4,1d6+4,0.0,A
3039,46,18,6,3,1d8+4,1d6+4,34,18,7,4,1d10+4,1d8+4,1.0,A
3040,46,16,8,5,1d10+4,1d8+4,47,15,5,3,1d10+4,1d6+4,1.0,A
3041,48,15,8,4,1d8+4,1d6+4,38,17,8,3,1d8+4,1d6+4,2.0,B
3042,45,14,8,5,1d10+4,1d8+4,38,16,8,5,1d8+4,1d6+4,5.0,A
3043,31,16,6,5,1d10+4,1d6+4,39,18,7,5,1d12+4,1d8+4,7.0,B
3044,36,16,5,5,1d8+4,1d8+4,39,16,5,3,1d10+4,1d8+4,0.0,B
3045,43,16,7,4,1d12+4,1d6+4,44,17,8,5,1d12+4,1d6+4,3.0,A
3046,33,18,6,3,1d10+4,1d8+4,35,15,6,4,1d10+4,1d8+4,6.0,B
3047,39,15,6,3,1d8+4,1d6+4,50,14,5,3,1d8+4,1d6+4,7.0,B
3048,42,18,7,4,1d8+4,1d8+4,31,18,7,4,1d8+4,1d6+4,3.0,A
3049,40,15,6,4,1d10+4,1d6+4,46,17,6,3,1d10+4,1d8+4,6.0,B
3050,36,18,7,3,1d8+4,1d6+4,40,16,7,5,1d8+4,1d8+4,5.0,B
3051,49,18,8,5,1d10+4,1d6+4,46,17,7,5,1d12+4,1d6+4,5.0,A
3052,43,16,6,5,1d8+4,1d8+4,50,15,7,4,1d10+4,1d8+4,1.0,A
3053,42,18,5,4,1d12+4,1d6+4,37,16,5,5,1d12+4,1d8+4,3.0,A
3054,38,15,7,4,1d12+4,1d6+4,35,17,5,5,1d10+4,1d6+4,5.0,B
3055,39,17,8,4,1d8+4,1d6+4,33,15,8,3,1d8+4,1d6+4,3.0,B
3056,33,15,7,3,1d8+4,1d6+4,32,18,7,5,1d10+4,1d6+4,3.0,B
3057,46,14,8,3,1d12+4,1d6+4,50,18,6,5,1d8+4,1d8+4,6.0,A
3058,38,14,7,3,1d12+4,1d6+4,43,17,7,4,1d10+4,1d8+4,2.0,A
3059,50,15,7,4,1d10+4,1d6+4,42,15,8,3,1d10+4,1d6+4,5.0,A
3060,46,18,8,3,1d8+4,1d8+4,39,17,7,5,1d8+4,1d8+4,7.0,A
3061,35,17,5,5,1d8+4,1d6+4,44,16,7,5,1d12+4,1d6+4,7.0,B
3062,42,15,8,3,1d8+4,1d8+4,39,16,6,3,1d10+4,1d8+4,8.0,A
3063,48,16,5,3,1d8+4,1d8+4,35,15,6,4,1d10+4,1d8+4,1.0,A
3064,41,16,7,4,1d10+4,1d6+4,41,16,5,4,1d10+4,1d6+4,3.0,A
3065,31,14,6,4,1d10+4,1d6+4,49,14,8,3,1d8+4,1d6+4,6.0,B
3066,49,18,5,5,1d8+4,1d8+4,43,15,7,5,1d8+4,1d6+4,3.0,A
3067,44,16,8,4,1d8+4,1d6+4,38,16,6,5,1d10+4,1d8+4,5.0,A
3068,50,16,6,3,1d8+4,1d8+4,44,14,7,4,1d8+4,1d8+4,4.0,B
3069,38,18,5,5,1d8+4,1d8+4,33,17,7,5,1d12+4,1d6+4,9.0,A
3070,34,15,5,3,1d10+4,1d6+4,33,15,6,3,1d8+4,1d6+4,7.0,B
3071,39,15,8,3,1d12+4,1d6+4,50,15,5,5,1d8+4,1d6+4,0.0,B
3072,48,17,7,4,1d8+4,1d8+4,41,15,6,4,1d10+4,1d6+4,10.0,A
3073,41,14,6,3,1d12+4,1d8+4,38,17,8,3,1d8+4,1d8+4,9.0,B
3074,49,18,5,5,1d10+4,1d6+4,36,14,6,3,1d12+4,1d8+4,10.0,A
3075,33,18,7,4,1d10+4,1d6+4,36,17,6,5,1d12+4,1d6+4,2.0,A
3076,49,18,8,3,1d10+4,1d6+4,39,18,8,5,1d12+4,1d6+4,10.0,B
