fight_id,A_hp,A_ac,A_attack_bonus,A_speed,A_dmg_main,A_dmg_backup,B_hp,B_ac,B_attack_bonus,B_speed,B_dmg_main,B_dmg_backup,starting_distance,winner
2738,36,17,5,4,1d10+4,1d6+4,44,14,6,4,1d12+4,1d8+4,2.0,A
2739,31,14,8,4,1d8+4,1d8+4,37,14,5,4,1d10+4,1d6+4,10.0,A
2740,45,17,6,4,1d10+4,1d8+4,43,14,6,4,1d10+4,1d8+4,9.0,A
2741,45,17,6,4,1d8+4,1d8+4,33,14,7,4,1d8+4,1d8+4,3.0,A
2742,50,17,8,4,1d12+4,1d6+4,48,17,5,4,1d12+4,1d6+4,1.0,B
2743,34,17,6,4,1d10+4,1d6+4,35,18,8,4,1d8+4,1d6+4,10.0,B
2744,40,15,7,4,1d8+4,1d6+4,36,18,5,4,1d8+4,1d6+4,3.0,A
2745,39,17,6,4,1d10+4,1d6+4,49,16,8,4,1d10+4,1d6+4,0.0,A
2746,37,17,6,4,1d8+4,1d8+4,41,18,7,4,1d8+4,1d6+4,7.0,B
2747,44,16,5,4,1d10+4,1d6+4,32,18,7,4,1d10+4,1d8+4,5.0,B
2748,36,18,6,4,1d10+4,1d8+4,38,17,7,4,1d8+4,1d8+4,7.0,B
2749,46,18,6,4,1d12+4,1d6+4,32,15,6,4,1d10+4,1d6+4,2.0,A
2750,33,18,7,4,1d8+4,1d6+4,45,15,7,4,1d8+4,1d8+4,2.0,B
2751,48,17,7,4,1d10+4,1d8+4,41,17,5,4,1d12+4,1d6+4,9.0,B
2752,48,15,7,4,1d12+4,1d6+4,48,17,6,4,1d12+4,1d8+4,8.0,A
2753,46,14,7,4,1d8+4,1d6+4,43,16,8,4,1d12+4,1d6+4,10.0,B
2754,47,16,8,4,1d12+4,1d8+4,46,14,5,4,1d10+4,1d6+4,1.0,B
2755,34,16,8,4,1d10+4,1d8+4,45,14,6,4,1d10+4,1d6+4,1.0,B
2756,37,16,7,4,1d12+4,1d8+4,48,17,5,4,1d8+4,1d8+4,7.0,B
2757,46,18,8,4,1d8+4,1d6+4,39,15,7,4,1d8+4,1d8+4,1.0,B
2758,30,17,5,4,1d8+4,1d8+4,49,18,8,4,1d12+4,1d8+4,9.0,B
2759,47,16,5,4,1d12+4,1d8+4,32,16,8,4,1d10+4,1d8+4,2.0,A
2760,47,16,5,4,1d10+4,1d8+4,41,14,7,4,1d8+4,1d6+4,0.0,A
2761,49,18,5,4,1d10+4,1d6+4,39,18,6,4,1d10+4,1d6+4,8.0,A
2762,45,17,7,4,1d12+4,1d6+4,40,16,5,4,1d8+4,1d6+4,3.0,B
2763,33,17,5,4,1d12+4,1d6+4,43,17,6,4,1d12+4,1d8+4,1.0,B
2764,32,17,8,4,1d10+4,1d6+4,42,17,6,4,1d8+4,1d6+4,2.0,A
2765,47,17,7,4,1d10+4,1d8+4,48,16,8,4,1d12+4,1d6+4,6.0,B
2766,48,16,7,4,1d12+4,1d8+4,33,14,8,4,1d10+4,1d8+4,9.0,B
2767,40,17,8,4,1d8+4,1d6+4,41,15,6,4,1d12+4,1d6+4,7.0,B
2768,49,18,6,4,1d10+4,1d8+4,42,18,6,4,1d12+4,1d6+4,1.0,A
2769,37,14,5,4,1d12+4,1d6+4,32,16,5,4,1d12+4,1d6+4,5.0,A
2770,33,18,7,4,1d12+4,1d6+4,45,16,6,4,1d10+4,1d6+4,2.0,A
2771,33,14,7,4,1d10+4,1d8+4,36,14,7,4,1d12+4,1d6+4,6.0,B
2772,43,15,8,4,1d10+4,1d8+4,33,16,5,4,1d10+4,1d8+4,0.0,A
2773,42,18,8,4,1d10+4,1d8+4,35,14,8,4,1d8+4,1d6+4,5.0,A
2774,34,15,6,4,1d12+4,1d6+4,48,15,5,4,1d10+4,1d8+4,9.0,A
2775,31,14,5,4,1d12+4,1d8+4,45,15,6,4,1d10+4,1d6+4,6.0,A
2776,41,15,8,4,1d12+4,1d6+4,36,17,5,4,1d10+4,1d6+4,7.0,A
2777,50,17,5,4,1d10+4,1d8+4,30,14,7,4,1d8+4,1d8+4,9.0,A
2778,32,14,7,4,1d10+4,1d6+4,34,17,6,4,1d10+4,1d8+4,1.0,A
2779,40,16,5,4,1d10+4,1d8+4,39,18,8,4,1d8+4,1d6+4,7.0,B
2780,46,15,8,4,1d10+4,1d6+4,44,14,5,4,1d12+4,1d8+4,7.0,A
2781,40,14,8,4,1d8+4,1d6+4,46,14,8,4,1d12+4,1d6+4,7.0,B
2782,43,15,8,4,1d10+4,1d8+4,30,18,8,4,1d10+4,1d8+4,2.0,A
2783,30,18,5,4,1d10+4,1d8+4,47,16,5,4,1d12+4,1d8+4,1.0,B
2784,34,15,6,4,1d8+4,1d6+4,48,16,5,4,1d8+4,1d6+4,1.0,B
2785,45,18,7,4,1d10+4,1d6+4,50,18,5,4,1d8+4,1d8+4,2.0,B
2786,40,18,8,4,1d12+4,1d6+4,45,14,8,4,1d8+4,1d8+4,4.0,A
2787,30,14,6,4,1d12+4,1d6+4,49,15,5,4,1d10+4,1d8+4,8.0,B
2788,38,16,5,4,1d8+4,1d8+4,35,15,5,4,1d12+4,1d6+4,7.0,B
2789,43,15,6,4,1d12+4,1d8+4,42,15,5,4,1d8+4,1d8+4,2.0,A
2790,45,18,6,4,1d8+4,1d6+4,32,17,7,4,1d10+4,1d6+4,6.0,A
2791,34,14,5,4,1d8+4,1d8+4,32,14,5,4,1d8+4,1d8+4,9.0,A
2792,49,15,6,4,1d8+4,1d8+4,39,18,5,4,1d10+4,1d6+4,4.0,B
2793,36,15,7,4,1d10+4,1d6+4,42,15,8,4,1d8+4,1d8+4,7.0,A
2794,45,17,5,4,1d12+4,1d8+4,44,15,7,4,1d10+4,1d8+4,9.0,A
2795,45,16,6,4,1d10+4,1d6+4,46,16,7,4,1d8+4,1d8+4,0.0,B
2796,45,18,7,4,1d10+4,1d6+4,48,17,8,4,1d10+4,1d6+4,4.0,A
2797,45,18,5,4,1d12+4,1d6+4,49,18,7,4,1d8+4,1d8+4,0.0,A
2798,48,17,7,4,1d10+4,1d8+4,50,14,5,4,1d10+4,1d6+4,5.0,B
2799,30,16,7,4,1d10+4,1d6+4,41,17,7,4,1d8+4,1d8+4,5.0,B
2800,49,15,5,4,1d12+4,1d6+4,43,16,8,4,1d8+4,1d6+4,7.0,A
2801,44,18,7,4,1d8+4,1d6+4,47,18,5,4,1d8+4,1d8+4,4.0,A
2802,49,18,7,4,1d10+4,1d8+4,38,14,5,4,1d10+4,1d8+4,9.0,A
2803,48,14,7,4,1d8+4,1d6+4,38,18,7,4,1d10+4,1d6+4,9.0,B
2804,49,16,7,4,1d8+4,1d8+4,41,16,8,4,1d8+4,1d8+4,10.0,B
2805,37,14,5,4,1d12+4,1d6+4,43,16,8,4,1d12+4,1d8+4,10.0,B
2806,46,15,6,4,1d12+4,1d6+4,36,17,8,4,1d8+4,1d6+4,2.0,A
2807,32,17,6,4,1d8+4,1d8+4,41,14,7,4,1d10+4,1d8+4,7.0,B
2808,35,16,5,4,1d10+4,1d6+4,47,17,8,4,1d12+4,1d6+4,2.0,B
2809,49,17,7,4,1d8+4,1d6+4,33,17,7,4,1d12+4,1d8+4,6.0,A
2810,32,14,6,4,1d12+4,1d8+4,30,14,8,4,1d12+4,1d8+4,6.0,B
2811,36,15,8,4,1d8+4,1d6+4,30,18,6,4,1d12+4,1d6+4,3.0,A
2812,46,18,6,4,1d12+4,1d8+4,47,18,8,4,1d12+4,1d8+4,1.0,B
2813,40,17,5,4,1d12+4,1d6+4,32,16,8,4,1d12+4,1d6+4,9.0,A
2814,39,14,8,4,1d10+4,1d6+4,49,15,5,4,1d12+4,1d6+4,9.0,A
2815,31,16,5,4,1d12+4,1d6+4,35,14,6,4,1d12+4,1d6+4,4.0,A
2816,31,15,7,4,1d10+4,1d8+4,42,17,6,4,1d10+4,1d6+4,0.0,B
2817,43,15,7,4,1d12+4,1d8+4,41,17,8,4,1d10+4,1d6+4,0.0,B
2818,30,14,7,4,1d12+4,1d8+4,43,18,5,4,1d8+4,1d6+4,4.0,A
2819,50,16,6,4,1d12+4,1d6+4,44,15,7,4,1d10+4,1d6+4,6.0,A
2820,44,17,7,4,1d12+4,1d6+4,39,18,5,4,1d8+4,1d8+4,10.0,B
2821,38,16,7,4,1d8+4,1d8+4,32,18,7,4,1d8+4,1d8+4,7.0,A
2822,35,15,8,4,1d12+4,1d6+4,48,18,5,4,1d8+4,1d6+4,5.0,B
2823,39,17,8,4,1d8+4,1d6+4,46,16,6,4,1d12+4,1d8+4,3.0,A
2824,38,18,7,4,1d12+4,1d8+4,35,18,7,4,1d12+4,1d6+4,9.0,B
2825,36,17,5,4,1d8+4,1d6+4,33,14,6,4,1d8+4,1d6+4,1.0,A
2826,48,18,7,4,1d10+4,1d8+4,45,15,8,4,1d10+4,1d6+4,7.0,B
2827,36,16,7,4,1d8+4,1d8+4,46,16,8,4,1d10+4,1d8+4,9.0,B
2828,31,16,5,4,1d8+4,1d6+4,32,14,7,4,1d12+4,1d6+4,7.0,A
2829,34,17,5,4,1d10+4,1d8+4,42,14,8,4,1d8+4,1d6+4,0.0,B
2830,35,15,7,4,1d12+4,1d6+4,50,16,7,4,1d12+4,1d6+4,9.0,A
2831,31,16,8,4,1d12+4,1d6+4,49,16,5,4,1d8+4,1d6+4,9.0,A
2832,39,18,6,4,1d8+4,1d8+4,44,15,5,4,1d8+4,1d8+4,2.0,A
2833,48,17,6,4,1d12+4,1d8+4,40,17,5,4,1d10+4,1d6+4,5.0,A
2834,43,17,5,4,1d10+4,1d6+4,35,17,6,4,1d12+4,1d8+4,4.0,A
2835,45,15,8,4,1d12+4,1d6+4,39,16,8,4,1d10+4,1d6+4,5.0,A
2836,48,18,7,4,1d10+4,1d6+4,42,14,7,4,1d8+4,1d6+4,9.0,A
2837,33,18,8,4,1d10+4,1d6+4,47,14,8,4,1d12+4,1d6+4,5.0,A
2838,30,14,7,4,1d10+4,1d8+4,34,16,6,4,1d10+4,1d6+4,4.0,B
2839,38,15,7,4,1d12+4,1d8+4,50,14,8,4,1d12+4,1d8+4,5.0,B
2840,30,18,5,4,1d12+4,1d8+4,35,15,8,4,1d12+4,1d6+4,2.0,A
2841,38,15,6,4,1d10+4,1d8+4,42,17,7,4,1d10+4,1d6+4,2.0,B
2842,40,18,7,4,1d8+4,1d6+4,34,17,8,4,1d10+4,1d8+4,10.0,B
2843,37,17,6,4,1d12+4,1d8+4,40,15,8,4,1d12+4,1d8+4,5.0,B
2844,50,18,8,4,1d10+4,1d6+4,40,18,8,4,1d12+4,1d8+4,10.0,A
2845,32,15,8,4,1d8+4,1d8+4,43,14,8,4,1d8+4,1d6+4,10.0,A
2846,42,15,7,4,1d10+4,1d6+4,39,15,8,4,1d10+4,1d8+4,1.0,B
2847,38,18,7,4,1d8+4,1d8+4,49,18,6,4,1d12+4,1d8+4,10.0,B
2848,42,17,7,4,1d10+4,1d8+4,48,14,6,4,1d10+4,1d6+4,8.0,A
2849,36,14,5,4,1d10+4,1d6+4,39,14,7,4,1d10+4,1d6+4,6.0,B
2850,32,14,6,4,1d10+4,1d6+4,46,15,6,4,1d12+4,1d8+4,0.0,B
2851,36,17,7,4,1d10+4,1d6+4,44,17,6,4,1d12+4,1d6+4,8.0,B
2852,35,17,5,4,1d12+4,1d8+4,41,15,6,4,1d12+4,1d8+4,9.0,B
2853,32,15,7,4,1d12+4,1d6+4,39,14,8,4,1d8+4,1d8+4,8.0,A
2854,38,14,8,4,1d10+4,1d8+4,50,18,6,4,1d12+4,1d6+4,0.0,B
2855,32,15,7,4,1d8+4,1d6+4,30,14,8,4,1d12+4,1d6+4,5.0,A
2856,36,15,7,4,1d12+4,1d8+4,48,15,8,4,1d8+4,1d8+4,5.0,B
2857,43,14,5,4,1d10+4,1d8+4,38,18,5,4,1d8+4,1d6+4,4.0,B
2858,33,16,6,4,1d8+4,1d6+4,35,16,5,4,1d8+4,1d8+4,4.0,B
2859,48,15,7,4,1d10+4,1d8+4,43,14,6,4,1d12+4,1d8+4,2.0,A
2860,41,16,5,4,1d12+4,1d6+4,46,16,7,4,1d10+4,1d6+4,6.0,B
2861,37,16,5,4,1d12+4,1d8+4,32,14,8,4,1d10+4,1d8+4,1.0,A
2862,37,16,5,4,1d10+4,1d8+4,41,18,5,4,1d8+4,1d6+4,7.0,B
2863,42,17,8,4,1d8+4,1d8+4,37,15,8,4,1d12+4,1d6+4,1.0,B
2864,33,18,8,4,1d10+4,1d8+4,35,15,8,4,1d10+4,1d6+4,3.0,B
2865,33,16,7,4,1d10+4,1d8+4,34,14,8,4,1d12+4,1d6+4,0.0,B
2866,36,15,5,4,1d12+4,1d6+4,43,17,5,4,1d12+4,1d6+4,9.0,B
2867,49,15,5,4,1d8+4,1d6+4,36,18,6,4,1d10+4,1d8+4,9.0,A
2868,34,16,5,4,1d8+4,1d8+4,41,18,5,4,1d12+4,1d8+4,10.0,B
2869,32,15,5,4,1d12+4,1d8+4,34,18,8,4,1d10+4,1d6+4,5.0,B
2870,38,15,6,4,1d12+4,1d6+4,47,17,8,4,1d10+4,1d8+4,7.0,B
2871,41,14,8,4,1d8+4,1d8+4,44,15,6,4,1d10+4,1d8+4,0.0,B
2872,39,14,8,4,1d12+4,1d6+4,38,16,8,4,1d12+4,1d8+4,0.0,A
2873,45,15,8,4,1d12+4,1d6+4,36,18,7,4,1d12+4,1d8+4,6.0,A
2874,36,17,8,4,1d10+4,1d8+4,33,18,6,4,1d8+4,1d6+4,7.0,A
2875,31,15,8,4,1d10+4,1d6+4,34,18,8,4,1d8+4,1d6+4,9.0,A
2876,37,14,7,4,1d10+4,1d8+4,48,14,7,4,1d8+4,1d8+4,8.0,A
2877,50,17,8,4,1d10+4,1d8+4,47,18,8,4,1d12+4,1d8+4,1.0,A
2878,32,16,8,4,1d8+4,1d6+4,33,18,8,4,1d10+4,1d8+4,4.0,B
2879,30,15,7,4,1d8+4,1d6+4,43,16,6,4,1d10+4,1d8+4,4.0,B
2880,35,14,6,4,1d8+4,1d6+4,37,14,8,4,1d12+4,1d6+4,2.0,B
2881,36,17,6,4,1d12+4,1d8+4,39,16,8,4,1d12+4,1d6+4,3.0,A
2882,48,14,8,4,1d10+4,1d8+4,40,18,7,4,1d8+4,1d8+4,6.0,B
2883,43,14,6,4,1d12+4,1d6+4,44,18,7,4,1d8+4,1d6+4,3.0,A
2884,44,18,5,4,1d10+4,1d8+4,46,14,7,4,1d12+4,1d8+4,10.0,A
2885,43,14,5,4,1d12+4,1d8+4,50,14,7,4,1d10+4,1d8+4,8.0,B
2886,47,18,7,4,1d12+4,1d8+4,50,14,6,4,1d8+4,1d8+4,7.0,A
2887,49,15,8,4,1d12+4,1d8+4,39,16,8,4,1d10+4,1d6+4,9.0,B
2888,50,14,6,4,1d12+4,1d8+4,43,14,8,4,1d8+4,1d6+4,2.0,A
2889,38,18,5,4,1d12+4,1d8+4,49,15,8,4,1d12+4,1d6+4,3.0,A
2890,44,14,6,4,1d8+4,1d6+4,49,18,5,4,1d12+4,1d6+4,6.0,B
2891,34,15,5,4,1d8+4,1d6+4,49,18,5,4,1d12+4,1d6+4,6.0,B
2892,37,17,7,4,1d8+4,1d6+4,35,16,6,4,1d10+4,1d6+4,2.0,A
2893,37,15,5,4,1d12+4,1d8+4,49,16,5,4,1d10+4,1d8+4,5.0,B
2894,30,16,5,4,1d12+4,1d8+4,37,15,5,4,1d8+4,1d6+4,6.0,B
2895,32,18,5,4,1d10+4,1d6+4,43,17,6,4,1d8+4,1d8+4,8.0,A
2896,47,14,8,4,1d8+4,1d8+4,42,18,6,4,1d8+4,1d8+4,3.0,B
2897,38,14,7,4,1d12+4,1d8+4,45,15,7,4,1d10+4,1d8+4,2.0,A
2898,44,15,8,4,1d10+4,1d8+4,42,15,8,4,1d10+4,1d6+4,6.0,B
2899,38,18,6,4,1d12+4,1d8+4,38,17,8,4,1d10+4,1d6+4,6.0,B
2900,38,15,8,4,1d10+4,1d8+4,40,16,7,4,1d12+4,1d8+4,3.0,B
2901,49,17,7,4,1d12+4,1d6+4,33,18,8,4,1d12+4,1d8+4,6.0,B
2902,41,17,5,4,1d10+4,1d6+4,39,14,5,4,1d12+4,1d6+4,3.0,A
2903,39,14,6,4,1d8+4,1d8+4,39,14,7,4,1d12+4,1d6+4,0.0,A
2904,39,15,6,4,1d12+4,1d8+4,31,18,5,4,1d10+4,1d6+4,7.0,A
2905,37,17,5,4,1d8+4,1d6+4,36,18,8,4,1d10+4,1d6+4,10.0,A
2906,45,17,8,4,1d10+4,1d8+4,42,15,6,4,1d10+4,1d6+4,3.0,B
2907,40,15,6,4,1d8+4,1d6+4,32,15,7,4,1d8+4,1d8+4,9.0,A
2908,34,14,8,4,1d12+4,1d8+4,44,15,7,4,1d8+4,1d8+4,6.0,B
2909,41,16,7,4,1d12+4,1d8+4,35,16,5,4,1d10+4,1d8+4,7.0,B
2910,45,15,6,4,1d12+4,1d8+4,31,17,8,4,1d8+4,1d8+4,6.0,A
2911,43,17,8,4,1d12+4,1d8+4,48,18,8,4,1d10+4,1d6+4,5.0,A
2912,44,18,5,4,1d8+4,1d8+4,41,16,7,4,1d10+4,1d6+4,8.0,A
2913,32,18,6,4,1d8+4,1d6+4,45,15,7,4,1d12+4,1d6+4,1.0,A
2914,33,14,6,4,1d10+4,1d6+4,37,14,6,4,1d12+4,1d6+4,2.0,B
2915,42,14,7,4,1d12+4,1d8+4,36,18,7,4,1d10+4,1d8+4,5.0,A
2916,48,14,6,4,1d12+4,1d8+4,30,16,8,4,1d12+4,1d6+4,1.0,A
2917,33,16,8,4,1d12+4,1d6+4,50,18,7,4,1d8+4,1d8+4,6.0,A
2918,36,18,8,4,1d10+4,1d6+4,38,18,6,4,1d12+4,1d8+4,10.0,A
2919,41,17,5,4,1d12+4,1d6+4,31,14,8,4,1d12+4,1d6+4,6.0,A
2920,38,18,5,4,1d12+4,1d6+4,37,15,7,4,1d12+4,1d8+4,10.0,A
2921,39,16,6,4,1d12+4,1d6+4,39,14,8,4,1d8+4,1d8+4,7.0,B
2922,39,14,7,4,1d8+4,1d8+4,41,15,7,4,1d8+4,1d6+4,3.0,B
2923,30,17,6,4,1d10+4,1d6+4,38,14,5,4,1d12+4,1d6+4,4.0,B
2924,39,18,7,4,1d8+4,1d6+4,37,17,6,4,1d12+4,1d8+4,10.0,A
2925,31,16,8,4,1d12+4,1d6+4,46,18,5,4,1d10+4,1d8+4,10.0,A
2926,43,18,7,4,1d8+4,1d8+4,37,17,7,4,1d10+4,1d8+4,4.0,A
2927,37,14,7,4,1d12+4,1d8+4,48,16,8,4,1d12+4,1d8+4,3.0,B
2928,33,16,8,4,1d10+4,1d6+4,44,15,5,4,1d8+4,1d8+4,7.0,A
2929,50,14,7,4,1d8+4,1d6+4,47,15,7,4,1d12+4,1d6+4,1.0,B
2930,43,14,5,4,1d10+4,1d8+4,48,17,6,4,1d8+4,1d6+4,3.0,A
2931,30,16,5,4,1d10+4,1d8+4,37,15,7,4,1d12+4,1d6+4,0.0,B
2932,31,17,7,4,1d8+4,1d6+4,40,14,6,4,1d10+4,1d6+4,3.0,A
2933,37,17,5,4,1d8+4,1d8+4,30,18,5,4,1d12+4,1d6+4,6.0,B
2934,39,15,5,4,1d12+4,1d6+4,46,14,5,4,1d8+4,1d8+4,1.0,A
2935,33,18,5,4,1d8+4,1d8+4,39,14,8,4,1d10+4,1d8+4,2.0,B
2936,31,15,5,4,1d8+4,1d8+4,33,17,7,4,1d10+4,1d8+4,2.0,B
2937,35,15,7,4,1d10+4,1d8+4,49,18,6,4,1d10+4,1d6+4,1.0,B
2938,40,18,5,4,1d8+4,1d6+4,34,14,6,4,1d12+4,1d8+4,8.0,A
2939,48,18,8,4,1d10+4,1d6+4,30,15,6,4,1d12+4,1d6+4,8.0,A
2940,35,18,6,4,1d10+4,1d8+4,44,18,8,4,1d8+4,1d6+4,5.0,A
2941,32,15,6,4,1d12+4,1d6+4,40,15,5,4,1d8+4,1d8+4,5.0,B
2942,36,15,8,4,1d12+4,1d6+4,50,17,6,4,1d10+4,1d6+4,7.0,A
2943,36,15,8,4,1d8+4,1d8+4,35,15,6,4,1d10+4,1d8+4,0.0,B
2944,43,18,6,4,1d10+4,1d8+4,33,18,5,4,1d10+4,1d8+4,6.0,A
2945,40,18,7,4,1d12+4,1d6+4,41,14,8,4,1d10+4,1d6+4,1.0,A
2946,31,17,5,4,1d12+4,1d8+4,38,17,5,4,1d10+4,1d6+4,3.0,B
2947,36,14,8,4,1d12+4,1d8+4,30,14,8,4,1d10+4,1d6+4,10.0,A
2948,44,16,5,4,1d12+4,1d8+4,47,17,8,4,1d12+4,1d8+4,4.0,A
2949,47,16,8,4,1d12+4,1d6+4,37,18,8,4,1d12+4,1d6+4,5.0,B
2950,39,14,7,4,1d12+4,1d8+4,45,16,7,4,1d8+4,1d8+4,9.0,B
2951,36,14,7,4,1d10+4,1d8+4,39,14,5,4,1d10+4,1d6+4,1.0,A
2952,40,18,7,4,1d10+4,1d6+4,49,17,5,4,1d8+4,1d6+4,7.0,B
2953,31,15,5,4,1d8+4,1d6+4,37,15,5,4,1d8+4,1d6+4,1.0,B
2954,39,16,5,4,1d12+4,1d8+4,40,18,8,4,1d8+4,1d8+4,0.0,B
2955,39,15,8,4,1d8+4,1d8+4,32,17,8,4,1d8+4,1d8+4,4.0,A
2956,46,18,6,4,1d12+4,1d6+4,35,14,5,4,1d10+4,1d6+4,9.0,B
2957,30,15,7,4,1d10+4,1d6+4,44,15,5,4,1d12+4,1d8+4,9.0,B
2958,43,18,5,4,1d8+4,1d6+4,34,18,8,4,1d12+4,1d8+4,5.0,A
2959,39,18,5,4,1d10+4,1d8+4,34,17,7,4,1d10+4,1d8+4,5.0,B
2960,31,16,8,4,1d10+4,1d6+4,45,14,8,4,1d8+4,1d8+4,8.0,B
2961,37,16,5,4,1d12+4,1d8+4,38,17,8,4,1d8+4,1d6+4,2.0,A
2962,43,17,8,4,1d12+4,1d6+4,32,18,8,4,1d12+4,1d6+4,10.0,A
2963,45,17,7,4,1d12+4,1d8+4,32,18,7,4,1d8+4,1d6+4,6.0,A
2964,35,14,8,4,1d12+4,1d8+4,39,15,5,4,1d8+4,1d8+4,3.0,B
2965,34,18,5,4,1d10+4,1d8+4,40,18,7,4,1d8+4,1d6+4,2.0,B
2966,37,15,8,4,1d8+4,1d8+4,39,14,8,4,1d10+4,1d6+4,9.0,A
2967,50,14,8,4,1d8+4,1d6+4,35,16,5,4,1d12+4,1d8+4,10.0,A
2968,37,14,5,4,1d12+4,1d8+4,45,17,5,4,1d12+4,1d6+4,10.0,B
2969,46,16,8,4,1d12+4,1d6+4,47,15,5,4,1d8+4,1d6+4,5.0,A
2970,47,17,8,4,1d8+4,1d8+4,45,16,6,4,1d12+4,1d8+4,5.0,A
2971,39,18,7,4,1d8+4,1d8+4,48,14,5,4,1d12+4,1d6+4,7.0,B
2972,43,14,6,4,1d10+4,1d8+4,47,16,7,4,1d8+4,1d6+4,3.0,B
2973,41,14,8,4,1d10+4,1d8+4,41,15,7,4,1d12+4,1d6+4,1.0,A
2974,35,15,5,4,1d10+4,1d8+4,45,14,5,4,1d10+4,1d6+4,6.0,B
2975,38,15,6,4,1d12+4,1d6+4,40,18,6,4,1d10+4,1d6+4,7.0,A
2976,41,15,7,4,1d8+4,1d8+4,40,17,5,4,1d8+4,1d6+4,10.0,B
2977,45,17,7,4,1d8+4,1d6+4,38,14,5,4,1d12+4,1d6+4,10.0,A
2978,31,15,5,4,1d12+4,1d6+4,42,18,6,4,1d10+4,1d6+4,0.0,B
2979,45,18,8,4,1d12+4,1d8+4,41,17,8,4,1d10+4,1d8+4,8.0,A
2980,49,16,6,4,1d10+4,1d8+4,34,15,5,4,1d8+4,1d8+4,5.0,A
2981,37,18,5,4,1d10+4,1d8+4,49,16,6,4,1d8+4,1d8+4,1.0,B
2982,45,16,5,4,1d8+4,1d8+4,43,16,6,4,1d10+4,1d6+4,6.0,A
2983,32,16,6,4,1d12+4,1d6+4,50,18,6,4,1d8+4,1d8+4,6.0,B
2984,38,16,5,4,1d8+4,1d6+4,44,16,5,4,1d12+4,1d8+4,6.0,A
2985,31,14,7,4,1d10+4,1d8+4,49,14,6,4,1d12+4,1d8+4,6.0,B
2986,41,14,6,4,1d10+4,1d6+4,41,18,6,4,1d12+4,1d6+4,4.0,A
2987,47,14,6,4,1d8+4,1d6+4,48,17,5,4,1d8+4,1d6+4,7.0,A
2988,34,15,8,4,1d10+4,1d8+4,40,15,5,4,1d12+4,1d6+4,10.0,B
2989,34,15,7,4,1d10+4,1d8+4,37,15,5,4,1d12+4,1d6+4,4.0,B
2990,32,18,7,4,1d8+4,1d6+4,38,17,7,4,1d10+4,1d6+4,10.0,B
2991,46,15,7,4,1d8+4,1d8+4,39,17,7,4,1d10+4,1d8+4,3.0,A
2992,33,16,5,4,1d12+4,1d6+4,32,18,7,4,1d12+4,1d8+4,10.0,B
2993,31,15,6,4,1d12+4,1d6+4,36,18,5,4,1d8+4,1d6+4,6.0,B
2994,48,16,8,4,1d10+4,1d6+4,44,18,8,4,1d8+4,1d8+4,3.0,A
2995,33,18,6,4,1d8+4,1d8+4,40,16,7,4,1d10+4,1d8+4,5.0,B
2996,43,16,7,4,1d8+4,1d6+4,37,16,6,4,1d10+4,1d8+4,8.0,A
2997,30,18,5,4,1d12+4,1d8+4,48,14,5,4,1d8+4,1d6+4,9.0,A
2998,42,17,5,4,1d10+4,1d8+4,32,16,5,4,1d12+4,1d8+4,2.0,A
2999,32,17,8,4,1d12+4,1d8+4,30,16,6,4,1d8+4,1d8+4,5.0,B
3000,38,18,6,4,1d8+4,1d6+4,49,15,5,4,1d10+4,1d6+4,0.0,A
3001,44,17,6,4,1d12+4,1d8+4,30,15,8,4,1d12+4,1d6+4,5.0,A
3002,32,14,5,4,1d8+4,1d6+4,37,18,6,4,1d10+4,1d8+4,0.0,B
3003,46,16,8,4,1d8+4,1d8+4,45,18,5,4,1d10+4,1d8+4,10.0,B
3004,35,18,6,4,1d12+4,1d8+4,49,16,6,4,1d12+4,1d8+4,3.0,B
3005,44,14,7,4,1d12+4,1d6+4,43,14,6,4,1d12+4,1d6+4,5.0,A
3006,36,14,7,4,1d8+4,1d8+4,48,15,6,4,1d12+4,1d6+4,3.0,B
3007,36,18,7,4,1d10+4,1d8+4,44,17,6,4,1d8+4,1d8+4,7.0,A
3008,46,14,8,4,1d12+4,1d8+4,32,16,5,4,1d10+4,1d8+4,7.0,A
3009,40,16,6,4,1d10+4,1d8+4,36,18,7,4,1d12+4,1d6+4,9.0,A
3010,38,17,6,4,1d10+4,1d8+4,38,18,7,4,1d8+4,1d8+4,10.0,A
3011,38,14,6,4,1d10+4,1d6+4,30,18,6,4,1d10+4,1d8+4,7.0,B
3012,39,14,6,4,1d8+4,1d8+4,38,18,7,4,1d12+4,1d6+4,9.0,B
3013,32,14,8,4,1d8+4,1d6+4,42,14,8,4,1d12+4,1d6+4,0.0,A
3014,34,17,8,4,1d12+4,1d6+4,38,16,8,4,1d10+4,1d8+4,9.0,B
3015,47,15,5,4,1d10+4,1d6+4,30,16,8,4,1d12+4,1d8+4,5.0,A
3016,30,14,8,4,1d12+4,1d6+4,47,17,5,4,1d12+4,1d8+4,8.0,A
3017,33,14,6,4,1d12+4,1d8+4,49,17,5,4,1d8+4,1d6+4,4.0,A
3018,40,14,7,4,1d10+4,1d6+4,48,17,7,4,1d12+4,1d8+4,2.0,B
3019,34,14,6,4,1d12+4,1d8+4,50,15,5,4,1d12+4,1d8+4,2.0,B
3020,36,18,6,4,1d10+4,1d6+4,50,16,5,4,1d10+4,1d6+4,8.0,A
