fight_id,A_hp,A_ac,A_attack_bonus,A_speed,A_dmg_main,A_dmg_backup,B_hp,B_ac,B_attack_bonus,B_speed,B_dmg_main,B_dmg_backup,starting_distance,winner
1925,41,15,8,4,1d8+4,1d6+4,32,18,8,3,1d10+4,1d8+4,10.0,B
1926,38,17,5,5,1d8+4,1d8+4,34,14,5,3,1d8+4,1d6+4,6.0,A
1927,37,17,7,4,1d8+4,1d6+4,30,18,8,4,1d8+4,1d8+4,2.0,B
1928,40,16,5,5,1d8+4,1d8+4,31,16,5,3,1d8+4,1d6+4,9.0,A
1929,36,14,7,4,1d12+4,1d6+4,36,18,6,3,1d8+4,1d8+4,3.0,B
1930,41,15,5,5,1d8+4,1d6+4,37,15,5,5,1d10+4,1d6+4,5.0,B
1931,30,18,6,5,1d12+4,1d6+4,44,17,6,5,1d8+4,1d8+4,1.0,A
1932,32,18,8,4,1d8+4,1d8+4,38,16,6,4,1d8+4,1d8+4,8.0,A
1933,35,17,7,3,1d8+4,1d6+4,32,14,7,4,1d10+4,1d8+4,4.0,A
1934,38,18,6,4,1d8+4,1d6+4,33,17,7,4,1d8+4,1d6+4,1.0,A
1935,38,17,5,4,1d10+4,1d6+4,33,14,7,3,1d12+4,1d8+4,1.0,A
1936,44,14,7,4,1d10+4,1d6+4,41,14,5,5,1d8+4,1d6+4,2.0,A
1937,38,18,7,3,1d10+4,1d8+4,45,17,6,4,1d12+4,1d6+4,1.0,B
1938,50,15,8,3,1d10+4,1d6+4,50,17,5,3,1d12+4,1d6+4,0.0,A
1939,32,14,7,4,1d8+4,1d8+4,40,17,7,3,1d10+4,1d6+4,0.0,B
1940,40,17,8,3,1d12+4,1d8+4,35,16,7,3,1d8+4,1d6+4,10.0,A
1941,30,17,7,5,1d12+4,1d8+4,41,16,5,5,1d12+4,1d8+4,4.0,A
1942,47,17,6,5,1d8+4,1d8+4,40,15,8,5,1d10+4,1d8+4,1.0,A
1943,42,16,7,3,1d8+4,1d8+4,49,15,8,4,1d12+4,1d8+4,8.0,A
1944,31,16,7,4,1d12+4,1d6+4,39,14,6,4,1d10+4,1d8+4,6.0,A
1945,34,15,5,4,1d10+4,1d8+4,31,14,6,5,1d10+4,1d8+4,5.0,A
1946,42,14,8,3,1d12+4,1d6+4,50,17,7,5,1d8+4,1d8+4,6.0,A
1947,43,17,5,5,1d8+4,1d8+4,42,18,6,5,1d10+4,1d8+4,6.0,B
1948,46,17,7,4,1d10+4,1d6+4,46,18,6,5,1d10+4,1d8+4,8.0,B
1949,42,15,6,4,1d10+4,1d6+4,41,18,7,4,1d12+4,1d8+4,1.0,B
1950,33,15,8,3,1d8+4,1d8+4,34,14,7,4,1d10+4,1d6+4,0.0,B
1951,36,17,6,5,1d8+4,1d8+4,49,15,6,3,1d12+4,1d8+4,2.0,B
1952,45,16,8,5,1d10+4,1d8+4,49,14,8,5,1d10+4,1d6+4,9.0,B
1953,30,14,5,3,1d10+4,1d6+4,43,17,8,3,1d8+4,1d6+4,4.0,B
1954,46,16,8,3,1d10+4,1d6+4,39,17,7,4,1d8+4,1d8+4,8.0,B
1955,46,14,5,4,1d12+4,1d8+4,35,17,6,4,1d10+4,1d8+4,6.0,A
1956,37,15,5,3,1d12+4,1d6+4,40,16,5,5,1d10+4,1d6+4,0.0,B
1957,36,15,6,3,1d10+4,1d6+4,31,15,7,5,1d10+4,1d8+4,1.0,A
1958,42,17,8,3,1d12+4,1d6+4,33,17,6,4,1d12+4,1d8+4,1.0,A
1959,48,16,7,3,1d8+4,1d6+4,38,18,5,3,1d8+4,1d8+4,5.0,B
1960,41,14,8,5,1d12+4,1d6+4,39,14,7,5,1d12+4,1d6+4,1.0,A
1961,43,15,5,5,1d8+4,1d6+4,42,18,6,4,1d8+4,1d8+4,9.0,A
1962,48,16,5,5,1d12+4,1d6+4,49,15,7,5,1d10+4,1d8+4,3.0,B
1963,43,18,6,5,1d12+4,1d8+4,33,14,6,5,1d8+4,1d6+4,9.0,A
1964,43,18,7,4,1d10+4,1d8+4,40,15,5,4,1d12+4,1d8+4,9.0,A
1965,37,16,7,4,1d8+4,1d6+4,40,15,5,5,1d8+4,1d8+4,10.0,B
1966,41,15,5,4,1d10+4,1d6+4,49,17,8,3,1d10+4,1d6+4,6.0,B
1967,40,17,8,4,1d8+4,1d6+4,46,16,8,5,1d12+4,1d6+4,8.0,A
1968,37,15,5,5,1d8+4,1d6+4,45,16,6,3,1d10+4,1d6+4,9.0,A
1969,30,15,6,5,1d12+4,1d6+4,46,14,6,3,1d12+4,1d8+4,4.0,B
1970,39,14,8,3,1d12+4,1d8+4,34,15,8,4,1d12+4,1d8+4,8.0,A
1971,32,14,7,5,1d12+4,1d6+4,50,14,8,3,1d8+4,1d8+4,4.0,A
1972,38,15,6,5,1d10+4,1d8+4,45,14,7,4,1d12+4,1d6+4,8.0,B
1973,49,18,5,3,1d8+4,1d8+4,36,16,7,3,1d10+4,1d6+4,5.0,A
1974,33,18,7,3,1d10+4,1d8+4,48,16,5,5,1d12+4,1d8+4,9.0,A
1975,38,15,8,4,1d8+4,1d8+4,43,15,8,3,1d12+4,1d6+4,1.0,B
1976,50,15,8,3,1d12+4,1d6+4,44,17,5,4,1d12+4,1d8+4,5.0,B
1977,38,15,7,3,1d12+4,1d6+4,39,18,7,5,1d12+4,1d8+4,8.0,B
1978,42,14,5,3,1d10+4,1d6+4,49,14,5,4,1d10+4,1d6+4,3.0,A
1979,31,14,8,5,1d12+4,1d8+4,45,16,5,4,1d8+4,1d6+4,10.0,B
1980,49,15,8,4,1d8+4,1d6+4,34,16,6,5,1d10+4,1d6+4,9.0,B
1981,39,16,8,3,1d10+4,1d6+4,39,17,6,5,1d10+4,1d8+4,7.0,B
1982,47,16,5,5,1d12+4,1d8+4,36,15,7,3,1d12+4,1d6+4,1.0,A
1983,43,18,5,5,1d12+4,1d8+4,37,17,6,5,1d8+4,1d8+4,8.0,B
1984,44,14,6,3,1d8+4,1d8+4,41,15,7,3,1d10+4,1d8+4,5.0,A
1985,43,17,5,4,1d8+4,1d8+4,36,18,8,3,1d8+4,1d8+4,5.0,A
1986,48,18,5,4,1d12+4,1d6+4,38,14,7,4,1d8+4,1d6+4,3.0,A
1987,31,18,8,5,1d12+4,1d8+4,39,16,7,5,1d8+4,1d8+4,2.0,B
1988,40,18,8,4,1d10+4,1d6+4,33,15,7,3,1d10+4,1d6+4,1.0,A
1989,45,14,6,5,1d12+4,1d6+4,45,14,5,3,1d12+4,1d8+4,6.0,B
1990,46,16,8,5,1d8+4,1d6+4,38,18,8,5,1d10+4,1d8+4,0.0,B
1991,36,16,7,4,1d10+4,1d6+4,36,15,8,5,1d12+4,1d6+4,1.0,A
1992,37,16,5,3,1d10+4,1d6+4,39,15,5,4,1d10+4,1d6+4,7.0,B
1993,49,14,7,3,1d12+4,1d8+4,36,17,5,4,1d10+4,1d6+4,8.0,B
1994,34,16,7,4,1d8+4,1d6+4,33,17,6,5,1d10+4,1d6+4,3.0,A
1995,50,18,6,5,1d10+4,1d6+4,46,14,5,4,1d10+4,1d8+4,10.0,A
1996,49,16,8,5,1d12+4,1d8+4,35,16,6,3,1d10+4,1d8+4,8.0,A
1997,45,18,8,3,1d8+4,1d8+4,47,15,8,4,1d12+4,1d6+4,9.0,A
1998,48,18,8,4,1d12+4,1d8+4,35,18,7,4,1d10+4,1d8+4,4.0,A
1999,39,16,6,5,1d12+4,1d8+4,47,14,8,5,1d8+4,1d8+4,10.0,A
2000,30,15,5,4,1d8+4,1d8+4,50,16,5,5,1d8+4,1d8+4,0.0,A
2001,48,15,8,4,1d12+4,1d6+4,38,18,8,5,1d10+4,1d8+4,8.0,B
2002,49,15,5,5,1d8+4,1d8+4,35,15,7,4,1d10+4,1d8+4,8.0,B
2003,46,17,7,4,1d12+4,1d6+4,37,17,5,3,1d8+4,1d6+4,2.0,A
2004,32,16,8,4,1d12+4,1d6+4,50,15,5,3,1d10+4,1d6+4,10.0,B
2005,33,14,6,5,1d12+4,1d8+4,36,15,6,5,1d10+4,1d6+4,1.0,A
2006,44,16,5,3,1d10+4,1d8+4,34,18,6,4,1d10+4,1d8+4,9.0,A
2007,30,16,8,4,1d12+4,1d8+4,50,18,8,5,1d12+4,1d6+4,6.0,B
2008,49,15,5,4,1d10+4,1d8+4,38,15,5,5,1d12+4,1d8+4,0.0,A
2009,35,15,7,4,1d12+4,1d6+4,35,14,8,3,1d10+4,1d8+4,3.0,A
2010,30,14,7,3,1d10+4,1d6+4,32,15,8,4,1d8+4,1d8+4,4.0,A
2011,33,18,6,4,1d8+4,1d8+4,30,14,8,4,1d12+4,1d6+4,8.0,A
2012,46,18,6,5,1d10+4,1d6+4,48,18,6,5,1d10+4,1d8+4,0.0,B
2013,49,14,6,5,1d8+4,1d8+4,36,18,8,3,1d12+4,1d6+4,9.0,B
2014,39,18,7,4,1d12+4,1d6+4,30,15,6,4,1d10+4,1d6+4,3.0,A
2015,41,18,6,3,1d10+4,1d8+4,50,16,6,4,1d10+4,1d6+4,5.0,A
2016,30,17,6,4,1d8+4,1d8+4,39,17,5,4,1d10+4,1d6+4,7.0,B
2017,31,16,5,4,1d12+4,1d8+4,42,15,5,3,1d12+4,1d8+4,5.0,A
2018,35,14,6,4,1d8+4,1d8+4,41,17,8,4,1d8+4,1d6+4,0.0,B
2019,33,14,8,3,1d8+4,1d6+4,49,16,8,5,1d10+4,1d8+4,4.0,B
2020,30,17,6,3,1d12+4,1d8+4,39,16,7,5,1d8+4,1d6+4,9.0,A
2021,46,18,8,4,1d12+4,1d8+4,39,18,5,5,1d12+4,1d6+4,7.0,A
2022,42,18,5,3,1d12+4,1d8+4,36,18,7,4,1d10+4,1d8+4,10.0,B
2023,33,14,8,5,1d12+4,1d8+4,45,15,8,3,1d8+4,1d8+4,5.0,A
2024,42,16,6,5,1d10+4,1d6+4,43,15,8,3,1d12+4,1d8+4,9.0,B
2025,41,14,7,5,1d10+4,1d6+4,47,15,8,5,1d8+4,1d6+4,10.0,B
2026,35,16,6,3,1d10+4,1d6+4,42,18,7,4,1d8+4,1d8+4,3.0,B
2027,37,15,8,5,1d10+4,1d6+4,45,16,5,5,1d8+4,1d8+4,0.0,A
2028,34,17,7,3,1d10+4,1d8+4,44,17,7,4,1d12+4,1d6+4,0.0,B
2029,38,15,8,5,1d10+4,1d6+4,50,18,5,3,1d8+4,1d6+4,1.0,B
2030,41,15,6,3,1d8+4,1d6+4,32,18,5,5,1d10+4,1d8+4,0.0,A
2031,36,17,5,3,1d8+4,1d8+4,38,14,8,4,1d12+4,1d6+4,1.0,B
2032,30,14,5,5,1d12+4,1d8+4,48,14,7,4,1d12+4,1d6+4,0.0,B
2033,48,14,7,4,1d10+4,1d8+4,50,15,8,4,1d10+4,1d8+4,1.0,B
2034,46,17,7,3,1d8+4,1d8+4,34,14,5,4,1d10+4,1d6+4,2.0,A
2035,43,16,6,4,1d10+4,1d6+4,44,14,8,5,1d8+4,1d6+4,8.0,B
2036,31,17,7,3,1d12+4,1d8+4,39,16,8,5,1d8+4,1d6+4,3.0,B
2037,46,17,7,5,1d8+4,1d8+4,38,18,5,4,1d12+4,1d8+4,6.0,B
2038,36,17,7,4,1d10+4,1d8+4,43,16,6,3,1d12+4,1d6+4,6.0,B
2039,32,15,8,4,1d8+4,1d6+4,44,16,5,4,1d8+4,1d6+4,6.0,B
2040,40,18,6,4,1d8+4,1d8+4,34,16,8,3,1d10+4,1d8+4,0.0,A
2041,34,14,5,5,1d12+4,1d6+4,50,17,7,4,1d12+4,1d8+4,9.0,B
2042,41,15,8,5,1d10+4,1d6+4,42,17,6,5,1d10+4,1d6+4,7.0,B
2043,49,18,5,5,1d12+4,1d6+4,40,15,8,3,1d10+4,1d6+4,4.0,A
2044,34,16,5,3,1d12+4,1d6+4,45,17,5,3,1d10+4,1d6+4,5.0,B
2045,36,17,8,3,1d12+4,1d8+4,49,14,5,3,1d10+4,1d8+4,3.0,B
2046,50,16,5,3,1d10+4,1d8+4,37,17,8,5,1d12+4,1d6+4,4.0,B
2047,50,17,7,3,1d10+4,1d8+4,49,14,5,3,1d10+4,1d8+4,4.0,B
2048,41,18,6,4,1d8+4,1d8+4,38,15,7,3,1d8+4,1d8+4,6.0,A
2049,48,16,7,3,1d10+4,1d8+4,44,14,6,3,1d8+4,1d6+4,2.0,A
2050,50,14,5,5,1d10+4,1d8+4,37,18,5,3,1d12+4,1d6+4,2.0,B
2051,39,15,8,4,1d12+4,1d6+4,42,18,6,3,1d8+4,1d6+4,1.0,A
2052,40,18,5,5,1d10+4,1d8+4,48,16,6,5,1d8+4,1d6+4,0.0,A
2053,40,14,5,5,1d10+4,1d6+4,37,17,6,3,1d12+4,1d6+4,6.0,A
2054,33,14,8,5,1d8+4,1d8+4,36,18,6,3,1d10+4,1d8+4,2.0,A
2055,40,17,7,3,1d12+4,1d8+4,42,18,6,5,1d8+4,1d8+4,8.0,A
2056,32,15,6,3,1d12+4,1d6+4,49,18,5,4,1d8+4,1d8+4,6.0,B
2057,44,18,5,3,1d8+4,1d8+4,36,17,7,5,1d10+4,1d6+4,2.0,A
2058,40,17,5,3,1d8+4,1d8+4,47,15,8,4,1d8+4,1d8+4,7.0,B
2059,39,15,6,3,1d8+4,1d8+4,39,16,6,4,1d8+4,1d6+4,10.0,B
2060,49,18,6,5,1d12+4,1d6+4,39,16,6,3,1d12+4,1d8+4,9.0,B
2061,38,17,6,3,1d12+4,1d8+4,44,14,7,4,1d12+4,1d8+4,9.0,A
2062,41,15,5,5,1d10+4,1d6+4,43,18,6,3,1d12+4,1d6+4,2.0,B
2063,50,14,7,5,1d10+4,1d8+4,43,18,6,5,1d8+4,1d8+4,10.0,A
2064,35,14,8,4,1d8+4,1d6+4,34,16,8,5,1d8+4,1d6+4,7.0,A
2065,33,15,7,4,1d10+4,1d6+4,34,15,5,5,1d10+4,1d6+4,8.0,A
2066,42,17,6,3,1d8+4,1d8+4,40,15,6,3,1d12+4,1d6+4,6.0,A
2067,45,15,6,4,1d12+4,1d8+4,46,18,5,4,1d8+4,1d6+4,4.0,B
2068,38,15,5,4,1d10+4,1d6+4,47,17,6,3,1d8+4,1d6+4,6.0,B
2069,41,14,5,5,1d12+4,1d8+4,48,17,5,5,1d8+4,1d6+4,3.0,B
2070,40,17,8,3,1d8+4,1d6+4,31,17,7,5,1d8+4,1d6+4,0.0,A
2071,49,17,8,4,1d10+4,1d6+4,49,15,5,5,1d8+4,1d6+4,3.0,A
2072,35,15,7,3,1d8+4,1d6+4,39,16,6,5,1d8+4,1d6+4,9.0,B
2073,41,15,5,4,1d12+4,1d8+4,32,18,8,4,1d10+4,1d6+4,3.0,B
2074,31,18,6,4,1d10+4,1d6+4,48,17,5,5,1d8+4,1d6+4,8.0,B
2075,31,17,7,4,1d12+4,1d6+4,42,14,5,3,1d12+4,1d8+4,10.0,A
2076,35,18,7,5,1d8+4,1d6+4,36,15,7,5,1d10+4,1d8+4,0.0,B
2077,48,18,7,5,1d12+4,1d6+4,49,18,5,3,1d12+4,1d8+4,10.0,A
2078,50,17,8,4,1d8+4,1d8+4,38,14,8,5,1d10+4,1d6+4,4.0,A
2079,48,18,8,4,1d10+4,1d6+4,38,15,5,5,1d12+4,1d6+4,1.0,B
2080,45,14,6,3,1d10+4,1d6+4,49,16,6,3,1d10+4,1d8+4,0.0,A
2081,44,16,7,3,1d8+4,1d6+4,30,14,6,5,1d12+4,1d6+4,3.0,B
2082,46,18,5,3,1d12+4,1d8+4,32,14,5,4,1d8+4,1d6+4,2.0,A
2083,45,18,7,3,1d8+4,1d8+4,37,16,6,4,1d12+4,1d6+4,10.0,B
2084,39,14,6,4,1d8+4,1d6+4,32,14,6,5,1d10+4,1d6+4,7.0,A
2085,34,14,8,3,1d8+4,1d6+4,44,18,7,5,1d10+4,1d8+4,2.0,B
2086,42,17,7,3,1d10+4,1d6+4,43,15,5,4,1d10+4,1d6+4,4.0,A
2087,31,18,6,3,1d12+4,1d8+4,32,14,5,3,1d8+4,1d6+4,5.0,A
2088,30,18,5,3,1d8+4,1d6+4,50,15,7,5,1d8+4,1d6+4,0.0,B
2089,47,17,6,4,1d8+4,1d6+4,36,15,6,3,1d12+4,1d6+4,0.0,A
2090,43,15,5,5,1d8+4,1d6+4,41,18,8,5,1d12+4,1d6+4,7.0,B
2091,42,16,6,5,1d8+4,1d8+4,45,18,6,4,1d10+4,1d6+4,7.0,A
2092,40,16,5,4,1d12+4,1d6+4,35,17,6,4,1d8+4,1d8+4,1.0,A
2093,35,14,7,3,1d10+4,1d8+4,36,18,6,3,1d10+4,1d6+4,3.0,B
2094,33,15,8,4,1d12+4,1d6+4,32,18,6,4,1d10+4,1d6+4,1.0,A
2095,38,18,7,3,1d8+4,1d6+4,49,15,5,5,1d12+4,1d6+4,2.0,A
2096,30,16,7,4,1d8+4,1d6+4,31,14,5,4,1d8+4,1d6+4,8.0,B
2097,35,16,7,4,1d8+4,1d8+4,40,17,6,3,1d8+4,1d6+4,4.0,A
2098,36,14,5,5,1d12+4,1d6+4,30,16,5,3,1d8+4,1d8+4,2.0,B
2099,33,18,6,3,1d8+4,1d8+4,35,18,6,4,1d10+4,1d6+4,9.0,A
2100,42,15,5,4,1d10+4,1d8+4,40,17,6,4,1d12+4,1d6+4,5.0,B
2101,32,18,6,5,1d10+4,1d8+4,49,16,5,5,1d12+4,1d8+4,0.0,B
2102,32,17,8,5,1d12+4,1d6+4,38,14,6,5,1d12+4,1d8+4,4.0,B
2103,39,18,7,5,1d8+4,1d8+4,49,15,7,5,1d10+4,1d8+4,10.0,A
2104,37,16,7,5,1d8+4,1d8+4,42,15,8,4,1d12+4,1d8+4,9.0,B
2105,48,16,8,5,1d12+4,1d8+4,36,16,7,4,1d12+4,1d6+4,6.0,B
2106,45,16,7,4,1d8+4,1d8+4,42,15,7,4,1d10+4,1d6+4,3.0,B
2107,33,18,7,4,1d10+4,1d8+4,47,15,7,5,1d12+4,1d6+4,4.0,B
2108,31,18,8,4,1d10+4,1d6+4,46,15,6,3,1d12+4,1d8+4,4.0,B
2109,43,14,5,3,1d10+4,1d6+4,45,17,5,4,1d10+4,1d8+4,7.0,B
2110,32,17,8,4,1d8+4,1d8+4,37,18,8,4,1d8+4,1d6+4,1.0,A
2111,48,16,5,4,1d8+4,1d6+4,43,15,7,4,1d12+4,1d6+4,10.0,A
2112,46,15,8,5,1d8+4,1d8+4,50,14,8,3,1d8+4,1d8+4,5.0,B
2113,50,17,8,3,1d8+4,1d8+4,45,16,7,3,1d10+4,1d6+4,4.0,A
2114,45,14,6,4,1d12+4,1d8+4,48,16,8,3,1d8+4,1d8+4,7.0,B
2115,33,18,7,3,1d12+4,1d6+4,46,18,5,4,1d10+4,1d8+4,8.0,B
2116,31,15,7,4,1d12+4,1d8+4,36,15,5,5,1d12+4,1d6+4,4.0,A
2117,40,15,6,5,1d8+4,1d6+4,43,14,6,5,1d8+4,1d6+4,4.0,B
2118,49,17,6,3,1d8+4,1d8+4,42,14,5,3,1d10+4,1d8+4,1.0,A
2119,30,16,8,4,1d10+4,1d6+4,48,15,6,4,1d10+4,1d6+4,1.0,B
2120,47,14,6,5,1d12+4,1d8+4,31,18,7,5,1d8+4,1d8+4,2.0,A
2121,32,17,6,4,1d12+4,1d8+4,30,18,5,5,1d8+4,1d6+4,8.0,B
2122,45,14,5,5,1d10+4,1d8+4,43,14,7,3,1d10+4,1d8+4,10.0,B
2123,42,14,7,4,1d10+4,1d6+4,33,18,6,3,1d8+4,1d6+4,7.0,B
2124,40,17,5,3,1d8+4,1d6+4,45,15,6,3,1d8+4,1d8+4,4.0,B
2125,32,15,6,4,1d10+4,1d6+4,31,17,7,5,1d10+4,1d8+4,6.0,A
2126,39,17,7,4,1d12+4,1d8+4,40,15,5,4,1d8+4,1d6+4,7.0,A
2127,48,16,5,5,1d10+4,1d6+4,46,18,5,4,1d10+4,1d6+4,6.0,B
2128,46,17,7,4,1d10+4,1d6+4,31,16,8,5,1d12+4,1d8+4,3.0,B
2129,50,15,8,5,1d12+4,1d8+4,41,17,5,3,1d12+4,1d8+4,2.0,A
2130,43,15,6,5,1d12+4,1d8+4,32,15,7,5,1d10+4,1d6+4,5.0,A
2131,50,14,7,3,1d8+4,1d6+4,31,16,5,5,1d8+4,1d6+4,7.0,A
2132,50,15,8,4,1d10+4,1d8+4,33,16,7,4,1d8+4,1d8+4,8.0,A
2133,35,16,6,4,1d12+4,1d6+4,33,18,6,4,1d12+4,1d6+4,9.0,A
2134,49,18,8,4,1d12+4,1d6+4,47,18,5,3,1d10+4,1d6+4,7.0,A
2135,42,17,7,4,1d8+4,1d8+4,34,16,5,4,1d10+4,1d6+4,8.0,A
2136,44,18,8,4,1d8+4,1d8+4,37,18,6,3,1d10+4,1d6+4,6.0,A
2137,36,18,6,4,1d10+4,1d6+4,45,15,7,4,1d10+4,1d8+4,5.0,B
2138,35,17,7,5,1d8+4,1d6+4,35,15,6,4,1d10+4,1d8+4,10.0,B
2139,33,18,5,3,1d10+4,1d6+4,33,14,5,5,1d12+4,1d8+4,7.0,A
2140,48,16,7,5,1d8+4,1d6+4,36,14,7,3,1d8+4,1d6+4,3.0,A
2141,37,16,8,3,1d12+4,1d8+4,48,18,7,5,1d10+4,1d8+4,1.0,A
2142,39,16,6,5,1d8+4,1d8+4,32,18,8,3,1d8+4,1d6+4,4.0,A
2143,49,18,6,5,1d12+4,1d8+4,30,17,7,4,1d8+4,1d6+4,2.0,A
2144,32,18,8,5,1d8+4,1d6+4,39,17,6,5,1d10+4,1d8+4,10.0,A
2145,35,15,7,5,1d10+4,1d6+4,37,17,8,5,1d8+4,1d8+4,3.0,B
2146,47,14,6,3,1d12+4,1d8+4,33,14,7,5,1d8+4,1d8+4,7.0,A
2147,50,16,5,5,1d12+4,1d6+4,34,16,8,3,1d10+4,1d6+4,3.0,A
2148,39,16,6,4,1d8+4,1d8+4,44,17,8,3,1d12+4,1d8+4,7.0,A
2149,43,16,8,3,1d12+4,1d8+4,46,15,6,4,1d8+4,1d6+4,6.0,A
2150,41,16,5,4,1d8+4,1d8+4,42,15,8,4,1d10+4,1d6+4,2.0,B
2151,41,15,8,3,1d10+4,1d8+4,39,18,5,3,1d8+4,1d8+4,7.0,A
2152,40,14,8,4,1d8+4,1d6+4,34,17,5,3,1d8+4,1d6+4,10.0,A
2153,35,15,8,5,1d8+4,1d6+4,39,17,8,4,1d12+4,1d8+4,1.0,B
2154,34,17,8,5,1d10+4,1d6+4,32,16,5,3,1d12+4,1d6+4,1.0,A
2155,45,17,5,5,1d8+4,1d6+4,33,15,5,5,1d10+4,1d6+4,9.0,A
2156,36,17,5,3,1d12+4,1d8+4,48,16,6,4,1d12+4,1d6+4,6.0,B
2157,46,17,5,3,1d12+4,1d6+4,32,16,7,3,1d8+4,1d8+4,8.0,A
2158,43,14,7,3,1d12+4,1d8+4,47,14,7,4,1d8+4,1d8+4,3.0,A
2159,50,15,8,3,1d8+4,1d6+4,30,16,7,3,1d12+4,1d6+4,2.0,A
2160,49,15,8,5,1d10+4,1d6+4,36,16,8,5,1d8+4,1d6+4,2.0,A
2161,44,14,5,3,1d8+4,1d8+4,41,14,5,5,1d12+4,1d6+4,10.0,A
2162,40,15,5,3,1d8+4,1d6+4,50,14,8,5,1d10+4,1d8+4,8.0,A
2163,36,18,6,3,1d10+4,1d6+4,46,14,6,5,1d10+4,1d6+4,0.0,A
2164,37,14,6,3,1d10+4,1d6+4,30,15,6,5,1d10+4,1d6+4,8.0,B
2165,33,15,8,5,1d12+4,1d6+4,49,15,8,4,1d10+4,1d6+4,4.0,B
2166,34,16,8,3,1d12+4,1d8+4,41,14,7,3,1d8+4,1d6+4,8.0,B
2167,36,16,5,4,1d10+4,1d6+4,36,15,6,3,1d10+4,1d8+4,4.0,B
2168,43,17,6,3,1d8+4,1d8+4,39,15,5,3,1d12+4,1d6+4,1.0,A
2169,50,15,7,5,1d8+4,1d6+4,43,16,7,3,1d8+4,1d6+4,8.0,B
2170,36,17,8,5,1d12+4,1d8+4,47,18,7,3,1d10+4,1d8+4,2.0,A
2171,35,16,5,4,1d10+4,1d8+4,48,17,7,5,1d12+4,1d8+4,0.0,B
2172,35,17,6,3,1d10+4,1d8+4,45,17,6,4,1d10+4,1d6+4,2.0,B
2173,38,15,7,4,1d8+4,1d8+4,46,17,5,5,1d10+4,1d8+4,4.0,B
2174,43,17,7,4,1d8+4,1d6+4,40,18,6,5,1d10+4,1d6+4,4.0,A
2175,44,14,5,3,1d8+4,1d6+4,41,16,6,5,1d8+4,1d6+4,7.0,A
2176,33,17,5,3,1d10+4,1d8+4,31,14,5,3,1d8+4,1d8+4,6.0,B
2177,50,15,6,3,1d10+4,1d6+4,37,14,5,3,1d10+4,1d8+4,7.0,A
2178,38,17,6,3,1d8+4,1d6+4,32,17,6,5,1d12+4,1d6+4,6.0,B
2179,47,14,7,3,1d10+4,1d8+4,34,14,5,3,1d10+4,1d6+4,10.0,A
2180,49,17,6,3,1d12+4,1d6+4,36,14,7,3,1d10+4,1d6+4,9.0,A
2181,34,18,5,4,1d12+4,1d8+4,31,18,8,5,1d10+4,1d8+4,9.0,A
2182,36,16,7,5,1d12+4,1d8+4,36,15,8,4,1d10+4,1d8+4,1.0,A
2183,49,16,6,4,1d12+4,1d6+4,47,14,8,3,1d12+4,1d6+4,1.0,A
2184,47,16,5,4,1d8+4,1d8+4,47,16,6,3,1d12+4,1d8+4,5.0,A
2185,35,18,5,3,1d12+4,1d8+4,38,16,8,4,1d12+4,1d8+4,1.0,B
2186,37,15,6,3,1d8+4,1d6+4,31,17,6,4,1d10+4,1d8+4,7.0,B
2187,45,18,7,5,1d10+4,1d8+4,38,16,6,5,1d10+4,1d6+4,6.0,B
2188,48,15,8,5,1d8+4,1d8+4,44,17,8,4,1d12+4,1d8+4,4.0,B
2189,47,17,5,5,1d8+4,1d8+4,50,16,7,3,1d8+4,1d8+4,9.0,B
2190,49,14,7,4,1d12+4,1d8+4,32,18,7,4,1d8+4,1d8+4,2.0,A
2191,35,16,5,4,1d10+4,1d6+4,46,16,8,3,1d8+4,1d8+4,2.0,B
2192,32,14,5,4,1d10+4,1d8+4,45,16,8,4,1d10+4,1d6+4,8.0,B
2193,36,16,5,4,1d10+4,1d8+4,42,16,7,3,1d8+4,1d8+4,5.0,B
2194,47,15,7,4,1d8+4,1d6+4,34,17,6,3,1d12+4,1d6+4,8.0,B
2195,42,14,6,4,1d10+4,1d6+4,39,14,6,3,1d8+4,1d6+4,7.0,B
2196,39,18,6,4,1d10+4,1d8+4,42,14,6,5,1d10+4,1d6+4,4.0,A
2197,42,16,8,3,1d8+4,1d8+4,36,18,5,5,1d8+4,1d6+4,8.0,A
2198,30,17,6,4,1d12+4,1d8+4,46,18,5,5,1d8+4,1d8+4,1.0,B
2199,30,14,8,4,1d8+4,1d8+4,50,14,8,5,1d10+4,1d6+4,6.0,B
2200,47,16,6,5,1d10+4,1d6+4,38,16,6,5,1d8+4,1d6+4,1.0,A
2201,40,18,5,5,1d10+4,1d8+4,43,16,5,3,1d10+4,1d8+4,3.0,A
2202,44,16,6,3,1d8+4,1d8+4,44,16,5,3,1d10+4,1d8+4,5.0,B
2203,38,14,8,3,1d10+4,1d8+4,50,17,5,3,1d10+4,1d6+4,4.0,A
2204,31,17,7,5,1d8+4,1d8+4,31,15,7,4,1d10+4,1d6+4,9.0,B
2205,37,16,7,5,1d10+4,1d6+4,36,18,7,3,1d8+4,1d8+4,4.0,A
2206,41,18,7,4,1d12+4,1d6+4,37,15,6,4,1d10+4,1d6+4,3.0,A
2207,42,14,6,4,1d8+4,1d6+4,31,14,6,3,1d12+4,1d8+4,10.0,A
